Wavelength,Light,Dark,Normalized
393.41345999896674,849.1600000000001,861.5,-12.339999999999918
393.6482082755487,848.76,862.5400000000002,-13.7800000000002
393.882941777801,848.0600000000001,867.4,-19.339999999999918
394.11766050442463,856.82,873.3799999999999,-16.55999999999983
394.35236445412056,862.1,877.9,-15.799999999999955
394.58705362558965,871.14,891.6,-20.460000000000036
394.8217280175329,876.46,894.68,-18.219999999999914
395.05638762865124,878.0799999999999,894.3799999999999,-16.299999999999955
395.29103245764554,873.6800000000001,893.1,-19.41999999999996
395.52566250321684,873.6200000000001,892.8399999999999,-19.2199999999998
395.7602777640659,883.2800000000001,898.36,-15.079999999999927
395.9948782388939,881.22,898.82,-17.600000000000023
396.22946392640165,879.36,896.54,-17.17999999999995
396.46403482529,880.4,895.1600000000001,-14.760000000000105
396.69859093426,878.7800000000001,895.76,-16.979999999999905
396.9331322520126,869.74,885.3799999999999,-15.639999999999873
397.1676587772486,880.7,895.4,-14.699999999999932
397.4021705086691,885.1200000000001,902.64,-17.519999999999868
397.636667444975,889.5,908.1600000000001,-18.660000000000082
397.8711495848671,893.8799999999999,911.6600000000001,-17.7800000000002
398.1056169270465,889.8399999999999,912.1,-22.260000000000105
398.3400694702141,882.2599999999999,906.32,-24.060000000000173
398.5745072130707,883.3,906.04,-22.74000000000001
398.8089301543174,882.5800000000002,907.0,-24.419999999999845
399.04333829265505,882.14,909.1200000000001,-26.980000000000132
399.27773162678466,890.6200000000001,916.0,-25.37999999999988
399.5121101554071,893.8400000000001,920.8,-26.95999999999981
399.7464738772233,892.6200000000001,922.82,-30.199999999999932
399.98082279093427,896.6600000000001,927.9200000000001,-31.25999999999999
400.21515689524085,903.32,937.68,-34.3599999999999
400.44947618884396,902.0199999999999,939.96,-37.94000000000017
400.6837806704447,900.7,938.76,-38.059999999999945
400.91807033874386,906.54,942.4799999999999,-35.93999999999994
401.1523451924424,907.54,945.3,-37.75999999999999
401.3866052302413,908.0,943.82,-35.82000000000005
401.62085045084143,913.54,947.6400000000001,-34.100000000000136
401.8550808529438,918.32,953.7,-35.379999999999995
402.0892964352493,918.26,956.32,-38.06000000000006
402.32349719645885,920.26,957.6199999999999,-37.3599999999999
402.55768313527346,918.5,956.8800000000001,-38.38000000000011
402.79185425039395,913.8799999999999,952.4200000000001,-38.54000000000019
403.0260105405213,916.0200000000001,952.8800000000001,-36.860000000000014
403.2601520043566,922.5200000000001,959.9399999999999,-37.419999999999845
403.49427864060056,933.5600000000001,970.5200000000001,-36.960000000000036
403.7283904479542,950.68,986.6,-35.92000000000007
403.9624874251185,982.5,1022.72,-40.22000000000003
404.1965695707944,1019.3399999999999,1067.2,-47.86000000000013
404.43063688368267,1053.9599999999998,1105.6600000000003,-51.7000000000005
404.66468936248447,1068.82,1129.94,-61.12000000000012
404.8987270059006,1070.7599999999998,1134.8600000000001,-64.10000000000036
405.132749812632,1046.1799999999998,1107.56,-61.38000000000011
405.3667577813797,1012.3199999999999,1068.2199999999998,-55.899999999999864
405.6007509108445,978.54,1031.96,-53.42000000000007
405.83472919972746,957.54,1001.22,-43.680000000000064
406.06869264672946,944.5,987.9399999999999,-43.43999999999994
406.3026412505514,943.8999999999999,991.18,-47.280000000000086
406.5365750098943,954.7,1000.04,-45.33999999999992
406.770493923459,955.22,1000.9599999999998,-45.73999999999978
407.0043979899465,958.6600000000001,1006.8399999999999,-48.179999999999836
407.2382872080578,970.46,1016.5600000000001,-46.10000000000002
407.47216157649365,974.68,1019.0600000000001,-44.38000000000011
407.70602109395514,973.5,1023.8399999999999,-50.33999999999992
407.9398657591432,978.6199999999999,1029.4399999999998,-50.819999999999936
408.1736955707586,980.2,1033.8,-53.59999999999991
408.40751052750255,978.36,1035.92,-57.56000000000006
408.6413106280757,987.0800000000002,1045.3,-58.2199999999998
408.87509587117916,994.96,1048.74,-53.77999999999997
409.1088662555139,998.4200000000001,1053.42,-55.0
409.34262177978064,998.4799999999999,1054.68,-56.20000000000016
409.5763624426806,996.9399999999999,1052.66,-55.72000000000014
409.81008824291456,990.0400000000002,1047.1799999999998,-57.139999999999645
410.0437991791834,987.1599999999999,1046.4599999999998,-59.299999999999955
410.27749525018817,988.5,1048.1399999999999,-59.63999999999987
410.51117645462966,993.7,1051.8,-58.09999999999991
410.74484279120895,1000.9799999999999,1060.96,-59.98000000000013
410.978494258627,1009.0200000000001,1070.9599999999998,-61.93999999999971
411.21213085558463,1009.86,1076.0000000000002,-66.14000000000021
411.44575258078277,1014.28,1084.6599999999999,-70.37999999999988
411.6793594329225,1016.6199999999999,1087.84,-71.22000000000003
411.9129514107046,1016.8399999999999,1088.28,-71.44000000000005
412.14652851283006,1018.3599999999999,1091.9,-73.54000000000019
412.38009073799986,1020.5799999999999,1092.8200000000002,-72.24000000000024
412.61363808491484,1025.12,1095.46,-70.34000000000015
412.8471705522761,1029.92,1103.52,-73.59999999999991
413.0806881387844,1029.78,1104.96,-75.18000000000006
413.3141908431407,1029.48,1103.06,-73.57999999999993
413.5476786640461,1030.1200000000001,1105.48,-75.3599999999999
413.7811516002014,1028.12,1103.78,-75.66000000000008
414.0146096503074,1027.8,1104.52,-76.72000000000003
414.2480528130654,1031.02,1110.8799999999999,-79.8599999999999
414.48148108717595,1034.54,1117.02,-82.48000000000002
414.7148944713402,1044.06,1126.64,-82.58000000000015
414.9482929642591,1058.8,1144.02,-85.22000000000003
415.1816765646335,1062.28,1147.42,-85.1400000000001
415.4150452711644,1066.74,1148.2,-81.46000000000004
415.6483990825526,1067.1799999999998,1150.1,-82.92000000000007
415.88173799749916,1060.58,1146.12,-85.53999999999996
416.1150620147051,1049.56,1132.8,-83.24000000000001
416.34837113287114,1048.2399999999998,1132.5,-84.26000000000022
416.58166535069836,1048.2000000000003,1137.02,-88.81999999999971
416.8149446668877,1050.9599999999998,1136.86,-85.90000000000009
417.04820908014,1051.94,1136.8400000000001,-84.90000000000009
417.2814585891562,1067.54,1153.08,-85.53999999999996
417.51469319263737,1072.5,1157.6599999999999,-85.15999999999985
417.74791288928435,1073.6200000000001,1159.02,-85.39999999999986
417.9811176777981,1071.4,1161.8600000000001,-90.46000000000004
418.21430755687953,1077.4,1165.7000000000003,-88.30000000000018
418.44748252522953,1064.5800000000002,1153.78,-89.19999999999982
418.6806425815492,1064.1200000000001,1157.3,-93.17999999999984
418.9137877245393,1068.4600000000003,1159.8,-91.33999999999969
419.1469179529008,1072.74,1163.3200000000002,-90.58000000000015
419.3800332653347,1073.08,1169.58,-96.5
419.6131336605419,1076.5,1174.7400000000002,-98.24000000000024
419.84621913722333,1077.04,1173.6399999999999,-96.59999999999991
420.07928969408,1075.14,1176.08,-100.93999999999983
420.31234532981273,1080.3799999999999,1182.52,-102.1400000000001
420.54538604312256,1084.9599999999998,1186.0,-101.04000000000019
420.77841183271033,1090.96,1196.96,-106.0
421.011422697277,1096.8,1203.8799999999999,-107.07999999999993
421.24441863552363,1104.06,1209.2599999999998,-105.19999999999982
421.4773996461509,1105.12,1212.34,-107.22000000000003
421.71036572785994,1106.3600000000001,1219.14,-112.77999999999997
421.9433168793517,1106.74,1218.5,-111.75999999999999
422.17625309932697,1106.02,1220.6,-114.57999999999993
422.4091743864869,1101.0400000000002,1220.16,-119.11999999999989
422.64208073953216,1103.24,1221.28,-118.03999999999996
422.8749721571639,1106.2,1221.54,-115.33999999999992
423.107848638083,1106.9399999999998,1224.7599999999998,-117.81999999999994
423.3407101809903,1118.96,1236.0400000000002,-117.08000000000015
423.57355678458686,1132.36,1245.24,-112.88000000000011
423.80638844757357,1137.08,1251.82,-114.74000000000001
424.03920516865134,1139.5,1256.9,-117.40000000000009
424.2720069465211,1152.7800000000002,1268.12,-115.33999999999969
424.50479377988387,1150.02,1269.28,-119.25999999999999
424.7375656674405,1148.9,1277.24,-128.33999999999992
424.9703226078919,1152.5800000000002,1282.22,-129.63999999999987
425.2030645999392,1176.8200000000002,1305.9,-129.07999999999993
425.43579164228305,1172.8400000000001,1306.8200000000002,-133.98000000000002
425.6685037336246,1177.6200000000001,1310.72,-133.0999999999999
425.9012008726647,1182.8799999999999,1315.02,-132.1400000000001
426.1338830581043,1185.72,1322.6200000000001,-136.9000000000001
426.36655028864436,1169.4,1306.3799999999999,-136.9799999999998
426.59920256298574,1173.68,1311.2,-137.51999999999998
426.8318398798295,1178.72,1317.44,-138.72000000000003
427.06446223787646,1193.1200000000001,1329.68,-136.55999999999995
427.2970696358276,1204.1799999999998,1343.56,-139.3800000000001
427.52966207238376,1207.64,1350.6200000000001,-142.98000000000002
427.7622395462461,1209.56,1351.1200000000001,-141.56000000000017
427.9948020561154,1215.98,1360.38,-144.4000000000001
428.22734960069266,1217.6799999999998,1366.36,-148.68000000000006
428.4598821786787,1216.16,1363.3600000000001,-147.20000000000005
428.69239978877454,1223.98,1374.4,-150.42000000000007
428.9249024296812,1226.72,1380.06,-153.33999999999992
429.1573901000994,1227.1600000000003,1376.4199999999996,-149.2599999999993
429.38986279873023,1211.56,1357.52,-145.96000000000004
429.62232052427464,1205.4,1349.3000000000002,-143.9000000000001
429.85476327543347,1189.82,1326.5400000000002,-136.72000000000025
430.0871910509077,1176.54,1310.28,-133.74
430.3196038493984,1163.8600000000001,1300.7400000000002,-136.8800000000001
430.5520016696062,1167.56,1304.8600000000001,-137.30000000000018
430.78438451023237,1172.06,1309.2,-137.1400000000001
431.01675236997755,1185.8600000000001,1332.6,-146.73999999999978
431.24910524754284,1208.3200000000002,1363.5400000000002,-155.22000000000003
431.4814431416292,1234.94,1396.28,-161.33999999999992
431.7137660509375,1252.56,1424.72,-172.16000000000008
431.9460739741687,1268.1200000000001,1446.6399999999999,-178.51999999999975
432.1783669100237,1281.0,1460.3200000000002,-179.32000000000016
432.41064485720347,1287.04,1466.1399999999999,-179.0999999999999
432.64290781440894,1288.6599999999999,1471.5,-182.84000000000015
432.87515578034106,1303.46,1485.72,-182.26
433.1073887537007,1313.76,1501.98,-188.22000000000003
433.33960673318893,1317.3,1509.02,-191.72000000000003
433.5718097175065,1328.5399999999997,1525.74,-197.20000000000027
433.80399770535445,1334.0,1532.8600000000001,-198.86000000000013
434.0361706954338,1333.2000000000003,1539.3600000000001,-206.15999999999985
434.26832868644533,1352.8,1567.56,-214.76
434.50047167709005,1427.5,1666.3,-238.79999999999995
434.7325996660689,1567.64,1883.22,-315.5799999999999
434.96471265208277,1871.0,2368.16,-497.15999999999985
435.1968106338326,2481.26,3245.7,-764.4399999999996
435.4288936100195,3357.38,4395.9800000000005,-1038.6000000000004
435.6609615793441,4118.04,5357.8,-1239.7600000000002
435.8930145405076,4605.8,5882.94,-1277.1399999999994
436.1250524922107,4571.26,5709.84,-1138.58
436.35707543315453,4009.4800000000005,4888.980000000001,-879.5000000000009
436.58908336204007,3133.4399999999996,3735.04,-601.6000000000004
436.82107627756807,2315.7200000000003,2696.06,-380.3399999999997
437.0530541784395,1697.8400000000001,1966.5400000000002,-268.70000000000005
437.2850170633554,1450.1399999999999,1674.78,-224.6400000000001
437.51696493101656,1416.1399999999999,1630.1799999999998,-214.03999999999996
437.748897780124,1409.7399999999998,1615.84,-206.10000000000014
437.9808156093788,1407.7800000000002,1607.02,-199.23999999999978
438.2127184174816,1409.7800000000002,1607.44,-197.65999999999985
438.44460620313356,1402.1,1607.7999999999997,-205.69999999999982
438.6764789650355,1405.82,1613.82,-208.0
438.90833670188846,1418.5800000000004,1631.22,-212.63999999999965
439.14017941239325,1438.96,1661.8,-222.83999999999992
439.3720070952509,1452.14,1675.9399999999998,-223.79999999999973
439.6038197491623,1466.56,1688.92,-222.36000000000013
439.8356173728284,1472.28,1697.3200000000002,-225.0400000000002
440.06739996495014,1477.52,1704.6399999999999,-227.1199999999999
440.29916752422844,1475.9599999999998,1701.78,-225.82000000000016
440.5309200493643,1483.0,1715.02,-232.01999999999998
440.7626575390585,1495.2,1729.94,-234.74
440.99437999201217,1506.14,1743.1200000000001,-236.98000000000002
441.2260874069261,1513.4,1755.8,-242.39999999999986
441.45777978250123,1531.5400000000002,1780.8600000000001,-249.31999999999994
441.6894571174386,1547.06,1801.02,-253.96000000000004
441.92111941043913,1552.98,1810.2600000000002,-257.2800000000002
442.15276666020367,1566.58,1830.6,-264.02
442.38439886543324,1586.42,1850.42,-264.0
442.6160160248287,1595.6799999999998,1860.6799999999998,-265.0
442.84761813709105,1602.4599999999998,1871.2399999999998,-268.78
443.0792052009212,1615.3400000000001,1884.9199999999996,-269.5799999999995
443.31077721502,1619.96,1889.1600000000003,-269.2000000000003
443.5423341780886,1655.8400000000001,1931.8200000000002,-275.98
443.77387608882765,1664.72,1947.1599999999999,-282.4399999999998
444.0054029459383,1678.92,1961.9999999999995,-283.0799999999995
444.2369147481214,1687.6600000000003,1980.5400000000002,-292.8799999999999
444.468411494078,1705.5199999999998,2003.9599999999998,-298.44000000000005
444.6998931825089,1680.7399999999998,1982.5,-301.7600000000002
444.9313598121151,1683.6,1992.7400000000002,-309.1400000000003
445.1628113815975,1688.6799999999998,1999.98,-311.3000000000002
445.39424788965704,1693.8799999999999,2004.9,-311.0200000000002
445.6256693349947,1694.42,2013.6800000000003,-319.2600000000002
445.8570757163113,1703.1,2027.98,-324.8800000000001
446.08846703230796,1712.1399999999999,2038.8,-326.6600000000001
446.31984328168545,1712.8,2053.4,-340.60000000000014
446.55120446314476,1724.1200000000001,2076.5200000000004,-352.4000000000003
446.7825505753869,1739.1800000000003,2095.74,-356.5599999999995
447.0138816171127,1751.7399999999998,2121.2799999999997,-369.53999999999996
447.24519758702314,1761.9600000000003,2139.2400000000002,-377.28
447.4764984838192,1775.2400000000002,2154.1600000000003,-378.9200000000001
447.7077843062017,1777.1,2160.8,-383.7000000000003
447.93905505287165,1776.6799999999998,2165.7400000000002,-389.0600000000004
448.1703107225301,1776.8799999999999,2165.1800000000003,-388.3000000000004
448.4015513138777,1774.52,2170.44,-395.9200000000001
448.6327768256157,1773.4399999999998,2176.46,-403.0200000000002
448.8639872564447,1787.6199999999997,2194.5,-406.88000000000034
449.095182605066,1790.4,2205.34,-414.94000000000005
449.3263628701802,1794.78,2224.2000000000003,-429.4200000000003
449.5575280504885,1805.6599999999999,2241.5,-435.84000000000015
449.7886781446917,1811.9599999999998,2257.3399999999997,-445.3799999999999
450.0198131514908,1809.6,2270.2200000000003,-460.62000000000035
450.25093306958667,1896.8,2362.0199999999995,-465.2199999999996
450.4820378976802,1903.1799999999998,2370.12,-466.94000000000005
450.7131276344725,1904.0399999999997,2378.46,-474.4200000000003
450.94420227866436,1907.8800000000003,2388.62,-480.73999999999955
451.1752618289568,1901.6599999999999,2380.9199999999996,-479.25999999999976
451.4063062840507,1817.0,2302.9399999999996,-485.9399999999996
451.637335642647,1809.52,2303.3599999999997,-493.8399999999997
451.86834990344664,1810.42,2302.8,-492.3800000000001
452.0993490651506,1798.1600000000003,2291.3599999999997,-493.19999999999936
452.3303331264597,1793.9,2287.5,-493.5999999999999
452.56130208607505,1793.5400000000002,2292.5199999999995,-498.97999999999934
452.79225594269747,1786.08,2280.54,-494.46000000000004
453.0231946950279,1774.58,2273.4,-498.82000000000016
453.25411834176725,1779.1,2276.3599999999997,-497.25999999999976
453.4850268816166,1779.7800000000002,2284.12,-504.3399999999997
453.7159203132767,1775.8799999999999,2282.7599999999998,-506.8799999999999
453.94679863544854,1784.7599999999998,2300.48,-515.7200000000003
454.1776618468332,1792.52,2311.54,-519.02
454.40850994613135,1804.8399999999997,2333.4800000000005,-528.6400000000008
454.6393429320442,1820.5,2350.4000000000005,-529.9000000000005
454.8701608032725,1819.1799999999998,2349.28,-530.1000000000004
455.1009635585173,1812.4,2343.3,-530.9000000000001
455.3317511964794,1811.92,2350.32,-538.4000000000001
455.56252371585987,1823.3400000000001,2372.06,-548.7199999999998
455.7932811153596,1824.6799999999998,2386.26,-561.5800000000004
456.0240233936795,1830.4,2396.5799999999995,-566.1799999999994
456.25475054952057,1842.9599999999998,2424.6800000000003,-581.7200000000005
456.48546258158365,1846.3199999999997,2441.3599999999997,-595.04
456.71615948856964,1821.2,2410.5999999999995,-589.3999999999994
456.94684126917963,1814.4399999999998,2405.7,-591.26
457.1775079221146,1837.3799999999999,2437.1800000000003,-599.8000000000004
457.4081594460752,1836.64,2430.9000000000005,-594.2600000000004
457.6387958397627,1833.2400000000002,2423.7,-590.4599999999996
457.8694171018778,1835.64,2435.2999999999997,-599.6599999999996
458.10002323112144,1833.5399999999997,2435.0199999999995,-601.4799999999998
458.33061422619465,1812.5399999999997,2416.1400000000003,-603.6000000000006
458.5611900857984,1804.64,2411.5800000000004,-606.9400000000003
458.7917508086336,1804.3600000000001,2408.52,-604.1599999999999
459.022296393401,1808.2599999999998,2415.0800000000004,-606.8200000000006
459.25282683880175,1799.1200000000001,2404.1600000000003,-605.0400000000002
459.48334214353673,1854.78,2464.1800000000003,-609.4000000000003
459.71384230630696,1869.52,2488.54,-619.02
459.94432732581316,1864.98,2491.9199999999996,-626.9399999999996
460.1747972007565,1868.8400000000001,2505.4199999999996,-636.5799999999995
460.40525192983773,1882.6399999999999,2526.48,-643.8400000000001
460.6356915117578,1826.7400000000002,2476.3,-649.56
460.8661159452178,1830.44,2483.3,-652.8600000000001
461.0965252289185,1839.1200000000001,2494.6800000000003,-655.5600000000002
461.326919361561,1841.2,2502.2400000000002,-661.0400000000002
461.5572983418461,1836.3,2508.2,-671.8999999999999
461.78766216847475,1834.52,2502.8399999999997,-668.3199999999997
462.0180108401479,1826.4399999999998,2495.9800000000005,-669.5400000000006
462.24834435556653,1827.8,2501.3599999999997,-673.5599999999997
462.47866271343156,1819.6799999999998,2488.96,-669.2800000000002
462.7089659124439,1826.2599999999998,2488.72,-662.46
462.93925395130447,1826.0400000000002,2498.84,-672.8
463.1695268287142,1820.2599999999998,2495.34,-675.0800000000004
463.3997845433741,1814.22,2492.6400000000003,-678.4200000000003
463.63002709398506,1812.7,2494.0600000000004,-681.3600000000004
463.86025447924806,1801.56,2489.66,-688.0999999999999
464.0904666978639,1795.48,2478.28,-682.8000000000002
464.3206637485337,1783.6200000000001,2466.56,-682.9399999999998
464.55084562995825,1779.22,2463.32,-684.1000000000001
464.78101234083863,1775.7399999999998,2458.4,-682.6600000000003
465.01116387987554,1777.6399999999999,2464.2799999999997,-686.6399999999999
465.24130024577016,1784.28,2478.6800000000003,-694.4000000000003
465.4714214372233,1791.02,2490.38,-699.3600000000001
465.7015274529359,1792.2599999999998,2496.06,-703.8000000000002
465.93161829160897,1799.8399999999997,2502.76,-702.9200000000005
466.16169395194333,1808.08,2503.8,-695.7200000000003
466.3917544326401,1801.7599999999998,2493.92,-692.1600000000003
466.6217997323999,1795.08,2483.5,-688.4200000000001
466.85182984992394,1798.0,2489.12,-691.1199999999999
467.0818447839131,1792.6799999999998,2491.7200000000003,-699.0400000000004
467.3118445330683,1781.52,2490.8,-709.2800000000002
467.54182909609045,1784.2600000000002,2499.7400000000002,-715.48
467.77179847168054,1787.2399999999998,2512.2200000000003,-724.9800000000005
468.00175265853943,1792.2,2521.7200000000003,-729.5200000000002
468.231691655368,1795.8200000000002,2531.5,-735.6799999999998
468.46161546086745,1801.56,2542.84,-741.2800000000002
468.69152407373844,1800.1,2550.72,-750.6199999999999
468.9214174926821,1801.1200000000001,2560.8199999999997,-759.6999999999996
469.1512957163992,1803.22,2561.94,-758.72
469.38115874359073,1801.8600000000001,2564.74,-762.8799999999997
469.61100657295765,1798.36,2560.02,-761.6600000000001
469.84083920320097,1796.8200000000002,2551.7400000000002,-754.9200000000001
470.07065663302143,1793.94,2545.0,-751.06
470.30045886112026,1783.6599999999999,2539.86,-756.2000000000003
470.5302458861981,1785.5,2543.9,-758.4000000000001
470.760017706956,1789.28,2554.7599999999998,-765.4799999999998
470.9897743220949,1793.8199999999997,2574.7400000000002,-780.9200000000005
471.2195157303157,1809.3,2598.72,-789.4199999999998
471.4492419303195,1821.1399999999999,2625.7200000000003,-804.5800000000004
471.678952920807,1831.0800000000004,2647.56,-816.4799999999996
471.90864870047926,1844.6599999999999,2673.5000000000005,-828.8400000000006
472.1383292680371,1856.56,2690.04,-833.48
472.36799462218175,1855.0400000000002,2692.38,-837.3399999999999
472.5976447616138,1858.7600000000002,2694.4,-835.6399999999999
472.82727968503445,1859.3399999999997,2697.8199999999997,-838.48
473.05689939114444,1852.08,2694.7599999999998,-842.6799999999998
473.2865038786448,1852.6600000000003,2700.12,-847.4599999999996
473.5160931462365,1859.1799999999998,2717.28,-858.1000000000004
473.7456671926204,1862.4,2741.1400000000003,-878.7400000000002
473.97522601649746,1870.22,2758.4,-888.1800000000001
474.2047696165685,1886.8400000000001,2779.88,-893.04
474.4342979915347,1897.1599999999999,2800.38,-903.2200000000003
474.6638111400968,1902.94,2814.82,-911.8800000000001
474.8933090609559,1906.42,2813.38,-906.96
475.1227917528128,1906.7,2816.42,-909.72
475.3522592143685,1902.0,2817.1400000000003,-915.1400000000003
475.58171144432384,1902.14,2820.96,-918.8199999999999
475.8111484413798,1923.1799999999998,2838.7599999999998,-915.5799999999999
476.0405702042375,1930.7400000000002,2848.88,-918.1399999999999
476.2699767315976,1941.6,2866.44,-924.8400000000001
476.4993680221612,1951.3399999999997,2885.4000000000005,-934.0600000000009
476.7287440746291,1957.6599999999999,2902.8,-945.1400000000003
476.95810488770235,1955.6599999999999,2918.4800000000005,-962.8200000000006
477.18745046008195,1969.8200000000002,2950.44,-980.6199999999999
477.4167807904687,1980.98,2972.9,-991.9200000000001
477.6460958775636,2094.04,3085.96,-991.9200000000001
477.8753957200675,2119.04,3114.9399999999996,-995.8999999999996
478.1046803166814,2125.9800000000005,3130.9199999999996,-1004.9399999999991
478.3339496661063,2134.1800000000003,3140.7999999999997,-1006.6199999999994
478.5632037670431,2135.74,3151.56,-1015.8200000000002
478.79244261819264,2042.3400000000001,3081.6600000000003,-1039.3200000000002
479.0216662182559,2045.3200000000002,3103.26,-1057.94
479.25087456593394,2056.2599999999998,3126.8599999999997,-1070.6
479.4800676599275,2066.0199999999995,3156.6000000000004,-1090.5800000000008
479.70924549893766,2115.16,3222.7799999999997,-1107.62
479.9384080816653,2136.38,3254.66,-1118.2799999999997
480.16755540681135,2145.1000000000004,3279.6799999999994,-1134.579999999999
480.39668747307684,2154.6800000000003,3302.9799999999996,-1148.2999999999993
480.62580427916254,2175.22,3334.4199999999996,-1159.1999999999998
480.8549058237694,2170.9399999999996,3347.5999999999995,-1176.6599999999999
481.0839921055985,2188.18,3387.3799999999997,-1199.1999999999998
481.31306312335073,2212.96,3430.0799999999995,-1217.1199999999994
481.542118875727,2243.52,3483.2599999999998,-1239.7399999999998
481.7711593614282,2265.2599999999998,3537.3,-1272.0400000000004
482.0001845791553,2291.4800000000005,3586.56,-1295.0799999999995
482.2291945276092,2316.06,3642.2599999999998,-1326.1999999999998
482.458189205491,2344.46,3703.2,-1358.7399999999998
482.6871686115014,2376.88,3778.8199999999997,-1401.9399999999996
