Wavelength,Light,Dark,Intensity
405.132749812632,690.46,691.0199999999999,-0.5599999999998317
405.3667577813797,692.12,690.76,1.3600000000000136
405.6007509108445,690.8199999999999,689.96,0.8599999999999
405.83472919972746,690.4599999999999,689.74,0.7199999999999136
406.06869264672946,690.9399999999999,690.9399999999999,0.0
406.3026412505514,690.3599999999999,689.04,1.3199999999999363
406.5365750098943,691.1,689.1999999999999,1.900000000000091
406.770493923459,692.8,690.76,2.0399999999999636
407.0043979899465,692.64,690.0600000000001,2.5799999999999272
407.2382872080578,693.4799999999999,689.6600000000001,3.8199999999998226
407.47216157649365,693.48,691.24,2.240000000000009
407.70602109395514,692.7,690.8799999999999,1.8200000000001637
407.9398657591432,691.48,689.22,2.259999999999991
408.1736955707586,692.0800000000002,690.3,1.7800000000002
408.40751052750255,690.8399999999999,689.5400000000001,1.2999999999998408
408.6413106280757,692.1200000000001,689.24,2.880000000000109
408.87509587117916,691.9599999999999,690.2,1.7599999999998772
409.1088662555139,691.6200000000001,690.24,1.3800000000001091
409.34262177978064,691.14,690.0,1.1399999999999864
409.5763624426806,691.6800000000001,691.88,-0.1999999999999318
409.81008824291456,690.24,690.4,-0.15999999999996817
410.0437991791834,690.3399999999999,690.9200000000001,-0.5800000000001546
410.27749525018817,692.14,692.76,-0.6200000000000045
410.51117645462966,692.56,692.74,-0.18000000000006366
410.74484279120895,692.26,690.78,1.4800000000000182
410.978494258627,693.24,692.06,1.1800000000000637
411.21213085558463,692.74,690.8599999999999,1.8800000000001091
411.44575258078277,691.6600000000001,689.38,2.2800000000000864
411.6793594329225,690.78,689.68,1.1000000000000227
411.9129514107046,690.6199999999999,690.3399999999999,0.2799999999999727
412.14652851283006,689.8000000000001,689.92,-0.11999999999989086
412.38009073799986,690.8,690.96,-0.16000000000008185
412.61363808491484,692.24,691.6,0.6399999999999864
412.8471705522761,692.8599999999999,691.1200000000001,1.7399999999997817
413.0806881387844,693.5799999999999,691.4399999999999,2.1399999999999864
413.3141908431407,693.7,691.2,2.5
413.5476786640461,693.06,689.7,3.3599999999999
413.7811516002014,691.2,688.92,2.2800000000000864
414.0146096503074,690.74,688.0600000000001,2.67999999999995
414.2480528130654,689.2600000000001,687.48,1.7800000000000864
414.48148108717595,689.1199999999999,687.46,1.6599999999998545
414.7148944713402,690.3,689.34,0.9599999999999227
414.9482929642591,692.98,691.9799999999999,1.0000000000001137
415.1816765646335,693.46,692.58,0.8799999999999955
415.4150452711644,695.2199999999999,693.1600000000001,2.0599999999998317
415.6483990825526,696.34,694.76,1.580000000000041
415.88173799749916,695.86,693.24,2.6200000000000045
416.1150620147051,693.4800000000001,690.82,2.660000000000082
416.34837113287114,692.24,690.9599999999999,1.2800000000000864
416.58166535069836,691.0600000000001,689.66,1.400000000000091
416.8149446668877,690.6999999999999,687.7,2.9999999999998863
417.04820908014,688.7,688.04,0.6600000000000819
417.2814585891562,691.5400000000001,690.04,1.5000000000001137
417.51469319263737,694.32,690.82,3.5
417.74791288928435,694.24,691.0799999999999,3.160000000000082
417.9811176777981,692.92,690.86,2.0599999999999454
418.21430755687953,694.4399999999999,691.8000000000001,2.6399999999998727
418.44748252522953,690.5,689.88,0.6200000000000045
418.6806425815492,689.44,688.1800000000001,1.259999999999991
418.9137877245393,689.3,689.42,-0.12000000000000455
419.1469179529008,688.58,690.1400000000001,-1.5600000000000591
419.3800332653347,686.74,689.6800000000001,-2.9400000000000546
419.6131336605419,688.4399999999999,690.42,-1.9800000000000182
419.84621913722333,687.6999999999999,692.14,-4.440000000000055
420.07928969408,686.9799999999999,689.66,-2.6800000000000637
420.31234532981273,689.26,688.74,0.5199999999999818
420.54538604312256,690.74,687.9800000000001,2.759999999999877
420.77841183271033,690.24,685.98,4.259999999999991
421.011422697277,690.2,684.56,5.6400000000001
421.24441863552363,691.3199999999999,686.4399999999999,4.8799999999999955
421.4773996461509,689.5600000000001,686.88,2.6800000000000637
421.71036572785994,689.6600000000001,687.3799999999999,2.2800000000002
421.9433168793517,689.86,689.5,0.36000000000001364
422.17625309932697,690.26,689.7,0.5599999999999454
422.4091743864869,689.46,688.6800000000001,0.7799999999999727
422.64208073953216,691.4,689.88,1.5199999999999818
422.8749721571639,691.48,689.3399999999999,2.1400000000001
423.107848638083,691.4200000000001,688.1800000000001,3.240000000000009
423.3407101809903,692.5600000000001,690.46,2.1000000000000227
423.57355678458686,693.5000000000001,691.64,1.8600000000001273
423.80638844757357,692.5600000000001,690.26,2.300000000000068
424.03920516865134,691.12,690.76,0.36000000000001364
424.2720069465211,691.8,692.0999999999999,-0.2999999999999545
424.50479377988387,690.6000000000001,689.8199999999999,0.7800000000002001
424.7375656674405,690.46,689.6800000000001,0.7799999999999727
424.9703226078919,690.1,690.24,-0.13999999999998636
425.2030645999392,694.3199999999999,693.0,1.3199999999999363
425.43579164228305,693.5,692.6200000000001,0.8799999999998818
425.6685037336246,693.1800000000001,693.6600000000001,-0.4800000000000182
425.9012008726647,692.78,693.1,-0.32000000000005
426.1338830581043,692.8399999999999,692.6800000000001,0.15999999999985448
426.36655028864436,689.3599999999999,690.12,-0.7600000000001046
426.59920256298574,689.7,690.6200000000001,-0.9200000000000728
426.8318398798295,690.22,690.6199999999999,-0.3999999999998636
427.06446223787646,693.48,691.96,1.5199999999999818
427.2970696358276,694.78,694.0600000000001,0.7199999999999136
427.52966207238376,694.6400000000001,693.78,0.8600000000001273
427.7622395462461,694.1600000000001,692.0,2.160000000000082
427.9948020561154,694.9399999999999,692.78,2.159999999999968
428.22734960069266,693.42,692.1800000000001,1.2399999999998954
428.4598821786787,693.5799999999999,690.54,3.0399999999999636
428.69239978877454,694.26,689.28,4.980000000000018
428.9249024296812,694.36,690.9,3.4600000000000364
429.1573901000994,694.58,690.0200000000001,4.559999999999945
429.38986279873023,693.04,689.82,3.2199999999999136
429.62232052427464,691.3399999999999,691.12,0.2199999999999136
429.85476327543347,691.4600000000002,691.2,0.2600000000001046
430.0871910509077,691.54,689.34,2.199999999999932
430.3196038493984,689.5400000000001,688.7599999999999,0.7800000000002001
430.5520016696062,690.86,689.98,0.8799999999999955
430.78438451023237,692.54,688.8,3.740000000000009
431.01675236997755,691.48,689.68,1.8000000000000682
431.24910524754284,690.6199999999999,691.5400000000001,-0.9200000000001864
431.4814431416292,691.72,692.86,-1.1399999999999864
431.7137660509375,689.78,690.86,-1.080000000000041
431.9460739741687,688.1,691.22,-3.1200000000000045
432.1783669100237,688.3599999999999,690.54,-2.1800000000000637
432.41064485720347,688.0400000000001,688.28,-0.2399999999998954
432.64290781440894,687.76,686.5599999999998,1.2000000000001592
432.87515578034106,689.16,689.3199999999999,-0.15999999999996817
433.1073887537007,689.02,688.8,0.22000000000002728
433.33960673318893,689.4399999999999,689.7,-0.2600000000001046
433.5718097175065,691.26,691.24,0.01999999999998181
433.80399770535445,691.0199999999999,691.8399999999999,-0.82000000000005
434.0361706954338,690.28,689.84,0.4399999999999409
434.26832868644533,689.66,690.3,-0.6399999999999864
434.50047167709005,690.2,692.0,-1.7999999999999545
434.7325996660689,690.64,691.74,-1.1000000000000227
434.96471265208277,690.6200000000001,690.9599999999999,-0.33999999999980446
435.1968106338326,690.64,690.58,0.05999999999994543
435.4288936100195,692.92,690.8399999999999,2.080000000000041
435.6609615793441,692.1600000000001,689.86,2.300000000000068
435.8930145405076,690.78,688.76,2.019999999999982
436.1250524922107,700.44,698.4200000000001,2.019999999999982
436.35707543315453,700.8599999999999,701.36,-0.5000000000001137
436.58908336204007,699.3,700.38,-1.080000000000041
436.82107627756807,699.0,698.52,0.4800000000000182
437.0530541784395,697.3399999999999,700.4399999999999,-3.1000000000000227
437.2850170633554,686.8599999999999,691.8199999999999,-4.960000000000036
437.51696493101656,687.2,690.9200000000001,-3.7200000000000273
437.748897780124,688.3399999999999,693.92,-5.580000000000041
437.9808156093788,688.9200000000001,694.1,-5.17999999999995
438.2127184174816,691.4399999999999,693.8,-2.3600000000000136
438.44460620313356,692.0799999999999,693.86,-1.7800000000000864
438.6764789650355,691.6200000000001,691.52,0.10000000000013642
438.90833670188846,691.48,689.7,1.7799999999999727
439.14017941239325,692.3,692.28,0.01999999999998181
439.3720070952509,691.2,690.96,0.2400000000000091
439.6038197491623,691.9799999999999,689.9200000000001,2.0599999999998317
439.8356173728284,691.8199999999999,691.24,0.5799999999999272
440.06739996495014,690.5,691.4,-0.8999999999999773
440.29916752422844,689.76,688.9800000000001,0.779999999999859
440.5309200493643,690.5400000000001,690.22,0.32000000000005
440.7626575390585,690.74,690.6999999999999,0.04000000000007731
440.99437999201217,690.8,688.9399999999999,1.8600000000000136
441.2260874069261,690.98,687.54,3.4400000000000546
441.45777978250123,690.4,688.4800000000001,1.9199999999998454
441.6894571174386,690.4799999999999,689.28,1.1999999999999318
441.92111941043913,689.04,688.76,0.2799999999999727
442.15276666020367,688.74,689.04,-0.2999999999999545
442.38439886543324,690.6400000000001,690.3199999999999,0.3200000000001637
442.6160160248287,691.6,690.3800000000001,1.2199999999999136
442.84761813709105,691.04,690.06,0.9800000000000182
443.0792052009212,691.4399999999999,690.74,0.6999999999999318
443.31077721502,690.8,691.1800000000001,-0.38000000000010914
443.5423341780886,691.8800000000001,693.0400000000001,-1.1599999999999682
443.77387608882765,691.6200000000001,692.74,-1.1199999999998909
444.0054029459383,691.8999999999999,692.1600000000001,-0.2600000000002183
444.2369147481214,693.0199999999999,692.56,0.4599999999999227
444.468411494078,694.5199999999999,693.72,0.7999999999998408
444.6998931825089,691.48,690.7800000000001,0.6999999999999318
444.9313598121151,691.9399999999999,690.6800000000001,1.2599999999998772
445.1628113815975,691.7,690.8399999999999,0.8600000000001273
445.39424788965704,691.4399999999999,691.1,0.33999999999991815
445.6256693349947,692.3599999999999,690.86,1.4999999999998863
445.8570757163113,692.86,690.4,2.4600000000000364
446.08846703230796,692.4599999999999,689.62,2.839999999999918
446.31984328168545,692.4199999999998,689.3399999999999,3.0799999999999272
446.55120446314476,691.22,687.8199999999999,3.400000000000091
446.7825505753869,690.26,688.1,2.159999999999968
447.0138816171127,690.86,690.28,0.5800000000000409
447.24519758702314,689.72,691.8399999999999,-2.119999999999891
447.4764984838192,690.58,692.5200000000001,-1.9400000000000546
447.7077843062017,691.8799999999999,693.72,-1.8400000000001455
447.93905505287165,690.1800000000001,693.4599999999999,-3.279999999999859
448.1703107225301,689.2,691.9200000000001,-2.7200000000000273
448.4015513138777,690.3800000000001,690.8199999999999,-0.4399999999998272
448.6327768256157,690.4400000000002,690.4000000000001,0.04000000000007731
448.8639872564447,691.1200000000001,690.9200000000001,0.20000000000004547
449.095182605066,693.54,690.4,3.1399999999999864
449.3263628701802,694.46,691.1200000000001,3.339999999999918
449.5575280504885,694.48,690.3599999999999,4.120000000000118
449.7886781446917,694.3,689.8399999999999,4.460000000000036
450.0198131514908,692.26,689.26,3.0
450.25093306958667,699.0799999999999,700.0400000000001,-0.9600000000001501
450.4820378976802,700.32,700.32,0.0
450.7131276344725,699.4599999999999,701.68,-2.2200000000000273
450.94420227866436,698.26,702.0999999999999,-3.839999999999918
451.1752618289568,699.1400000000001,700.6400000000001,-1.5
451.4063062840507,690.3,689.6600000000001,0.6399999999998727
451.637335642647,687.6800000000001,687.26,0.42000000000007276
451.86834990344664,688.76,687.44,1.3199999999999363
452.0993490651506,690.32,687.76,2.560000000000059
452.3303331264597,690.12,687.76,2.3600000000000136
452.56130208607505,692.26,688.1400000000001,4.119999999999891
452.79225594269747,693.8999999999999,689.6,4.299999999999841
453.0231946950279,693.4999999999999,686.4399999999999,7.059999999999945
453.25411834176725,692.7,686.92,5.780000000000086
453.4850268816166,692.94,689.14,3.800000000000068
453.7159203132767,690.1600000000001,688.2199999999999,1.9400000000001683
453.94679863544854,689.9,688.68,1.2200000000000273
454.1776618468332,690.4399999999999,691.6600000000001,-1.220000000000141
454.40850994613135,692.0,692.1999999999999,-0.1999999999999318
454.6393429320442,693.9999999999999,692.8,1.1999999999999318
454.8701608032725,696.4,693.64,2.759999999999991
455.1009635585173,697.1,692.6,4.5
455.3317511964794,695.9,692.5199999999999,3.380000000000109
455.56252371585987,696.14,692.26,3.8799999999999955
455.7932811153596,694.0799999999999,691.4,2.67999999999995
456.0240233936795,692.7,691.92,0.7800000000000864
456.25475054952057,691.4,693.0999999999999,-1.6999999999999318
456.48546258158365,692.44,693.1,-0.6599999999999682
456.71615948856964,690.36,691.04,-0.67999999999995
456.94684126917963,689.8,691.9199999999998,-2.119999999999891
457.1775079221146,691.1800000000001,692.64,-1.4599999999999227
457.4081594460752,692.9399999999999,692.0799999999999,0.8600000000000136
457.6387958397627,692.3799999999999,692.1000000000001,0.27999999999974534
457.8694171018778,692.3399999999999,693.26,-0.9200000000000728
458.10002323112144,693.56,691.4200000000001,2.1399999999998727
458.33061422619465,692.32,689.9199999999998,2.4000000000002046
458.5611900857984,691.6600000000001,690.14,1.5200000000000955
458.7917508086336,690.9599999999999,689.38,1.5799999999999272
459.022296393401,689.6200000000001,689.14,0.4800000000001319
459.25282683880175,688.28,689.64,-1.3600000000000136
459.48334214353673,696.94,697.7,-0.7599999999999909
459.71384230630696,698.0200000000001,699.12,-1.099999999999909
459.94432732581316,697.48,699.8,-2.3199999999999363
460.1747972007565,699.82,698.5600000000001,1.259999999999991
460.40525192983773,701.16,698.1600000000001,2.9999999999998863
460.6356915117578,693.2,689.8,3.400000000000091
460.8661159452178,693.3,688.36,4.939999999999941
461.0965252289185,695.0200000000001,687.6200000000001,7.399999999999977
461.326919361561,694.74,687.56,7.180000000000064
461.5572983418461,693.3800000000001,687.8,5.580000000000155
461.78766216847475,691.9399999999999,688.6600000000001,3.279999999999859
462.0180108401479,690.78,690.1000000000001,0.6799999999998363
462.24834435556653,690.9,690.6400000000001,0.2599999999998772
462.47866271343156,690.9399999999999,692.42,-1.4800000000000182
462.7089659124439,692.3,692.4,-0.10000000000002274
462.93925395130447,692.8199999999999,691.6600000000001,1.1599999999998545
463.1695268287142,691.66,689.9799999999999,1.6800000000000637
463.3997845433741,690.56,689.8399999999999,0.7200000000000273
463.63002709398506,689.82,688.72,1.1000000000000227
463.86025447924806,689.3399999999999,688.72,0.6199999999998909
464.0904666978639,689.94,689.2199999999999,0.720000000000141
464.3206637485337,690.9399999999999,690.0399999999998,0.900000000000091
464.55084562995825,691.8399999999999,689.98,1.8599999999999
464.78101234083863,692.58,690.78,1.8000000000000682
465.01116387987554,691.3800000000001,690.58,0.8000000000000682
465.24130024577016,691.44,690.46,0.9800000000000182
465.4714214372233,690.3799999999999,690.5799999999999,-0.20000000000004547
465.7015274529359,690.78,690.18,0.6000000000000227
465.93161829160897,690.54,689.4399999999999,1.1000000000000227
466.16169395194333,694.08,689.4800000000001,4.599999999999909
466.3917544326401,692.5800000000002,691.06,1.5200000000002092
466.6217997323999,692.74,690.1600000000001,2.5799999999999272
466.85182984992394,693.3799999999999,692.38,0.9999999999998863
467.0818447839131,694.02,693.0200000000001,0.9999999999998863
467.3118445330683,692.0200000000001,692.1400000000001,-0.12000000000000455
467.54182909609045,692.36,690.1800000000001,2.17999999999995
467.77179847168054,692.22,690.8599999999999,1.3600000000001273
468.00175265853943,690.86,688.76,2.1000000000000227
468.231691655368,691.2,688.14,3.060000000000059
468.46161546086745,691.36,689.82,1.5399999999999636
468.69152407373844,692.72,689.6400000000001,3.0799999999999272
468.9214174926821,693.9,689.8799999999999,4.0200000000000955
469.1512957163992,693.3,690.58,2.7199999999999136
469.38115874359073,692.78,689.9799999999999,2.800000000000068
469.61100657295765,693.3,688.9999999999999,4.300000000000068
469.84083920320097,692.5400000000001,688.86,3.6800000000000637
470.07065663302143,690.9399999999999,686.64,4.2999999999999545
470.30045886112026,691.1,687.4799999999999,3.6200000000001182
470.5302458861981,690.88,689.5600000000001,1.3199999999999363
470.760017706956,689.14,690.18,-1.0399999999999636
470.9897743220949,689.9,690.78,-0.8799999999999955
471.2195157303157,691.74,692.0799999999999,-0.33999999999991815
471.4492419303195,692.6200000000001,689.5600000000001,3.060000000000059
471.678952920807,692.0799999999999,689.1800000000001,2.8999999999998636
471.90864870047926,692.4,690.4200000000001,1.9799999999999045
472.1383292680371,691.34,688.7199999999999,2.6200000000001182
472.36799462218175,689.86,687.5999999999999,2.2600000000001046
472.5976447616138,690.36,688.2199999999999,2.1400000000001
472.82727968503445,691.5000000000001,688.0400000000001,3.4600000000000364
473.05689939114444,692.3,685.9800000000001,6.319999999999823
473.2865038786448,694.1000000000001,687.0400000000001,7.060000000000059
473.5160931462365,696.26,687.3399999999999,8.920000000000073
473.7456671926204,695.0799999999999,686.4,8.67999999999995
473.97522601649746,694.4399999999999,685.3199999999999,9.120000000000005
474.2047696165685,694.72,685.8799999999999,8.840000000000146
474.4342979915347,694.3799999999999,685.7199999999999,8.659999999999968
474.6638111400968,693.04,686.26,6.779999999999973
474.8933090609559,693.4200000000001,687.78,5.6400000000001
475.1227917528128,693.9999999999999,687.6999999999999,6.2999999999999545
475.3522592143685,693.9200000000001,687.9599999999999,5.96000000000015
475.58171144432384,694.24,688.64,5.600000000000023
475.8111484413798,696.58,691.64,4.940000000000055
476.0405702042375,697.1800000000001,693.12,4.060000000000059
476.2699767315976,698.26,694.8,3.4600000000000364
476.4993680221612,696.96,695.36,1.6000000000000227
476.7287440746291,696.3,695.06,1.240000000000009
476.95810488770235,694.2800000000001,691.2599999999999,3.020000000000209
477.18745046008195,693.78,689.8799999999999,3.900000000000091
477.4167807904687,693.6199999999999,689.0999999999999,4.519999999999982
477.6460958775636,708.3999999999999,700.4,7.999999999999886
477.8753957200675,710.74,701.8199999999999,8.920000000000073
478.1046803166814,711.04,702.94,8.099999999999909
478.3339496661063,712.36,703.1800000000001,9.17999999999995
478.5632037670431,710.1400000000001,703.1,7.040000000000077
478.79244261819264,696.92,690.3,6.6200000000000045
479.0216662182559,694.66,689.96,4.699999999999932
479.25087456593394,693.9,689.5199999999999,4.380000000000109
479.4800676599275,693.42,688.8799999999999,4.540000000000077
479.70924549893766,698.38,692.5799999999999,5.800000000000068
479.9384080816653,698.08,694.26,3.82000000000005
480.16755540681135,697.7,693.26,4.440000000000055
480.39668747307684,698.42,693.0200000000001,5.399999999999864
480.62580427916254,698.72,693.76,4.960000000000036
480.8549058237694,697.22,690.0600000000001,7.159999999999968
481.0839921055985,698.34,689.84,8.5
481.31306312335073,698.74,689.94,8.799999999999955
481.542118875727,698.5400000000001,691.24,7.300000000000068
481.7711593614282,698.2,691.3,6.900000000000091
482.0001845791553,697.72,691.9200000000001,5.7999999999999545
482.2291945276092,697.92,690.72,7.199999999999932
482.458189205491,698.1200000000001,690.2,7.920000000000073
482.6871686115014,698.24,689.72,8.519999999999982
482.91613274434155,697.64,688.46,9.17999999999995
483.1450816027122,697.04,687.74,9.299999999999955
483.3740151853144,697.96,687.86,10.100000000000023
483.60293349084907,698.84,687.3399999999999,11.500000000000114
483.8318365180171,699.3199999999999,686.26,13.059999999999945
484.0607242655195,701.96,688.0799999999999,13.88000000000011
484.28959673205713,700.3,688.3399999999999,11.960000000000036
484.51845391633094,699.1,688.72,10.379999999999995
484.7472958170419,699.0799999999999,690.0199999999999,9.06000000000006
484.976122432891,699.88,690.8,9.080000000000041
485.204933762579,699.6800000000001,688.7199999999999,10.96000000000015
485.433729804807,703.26,688.3,14.960000000000036
485.66251055827587,705.68,688.4399999999999,17.24000000000001
485.89127602168645,706.1199999999999,688.68,17.43999999999994
486.12002619373993,708.22,688.94,19.279999999999973
486.34876107313704,707.86,689.8399999999999,18.020000000000095
486.5774806585788,706.16,689.14,17.019999999999982
486.806184948766,705.1600000000001,689.2,15.960000000000036
487.03487394239977,706.46,688.28,18.180000000000064
487.26354763818085,704.18,687.76,16.41999999999996
487.49220603481047,705.5600000000001,688.54,17.020000000000095
487.72084913098934,707.5799999999999,688.6600000000001,18.919999999999845
487.94947692541837,707.5800000000002,687.8399999999999,19.740000000000236
488.1780894167986,709.02,688.1,20.91999999999996
488.4066866038309,710.46,687.06,23.40000000000009
488.63526848521633,711.28,687.0199999999999,24.260000000000105
488.8638350596556,710.54,688.6600000000001,21.87999999999988
489.09238632584993,711.4,687.9200000000001,23.479999999999905
489.3209222825,710.8399999999999,687.2400000000001,23.599999999999795
489.54944292830686,711.54,689.1200000000001,22.419999999999845
489.77794826197146,711.3799999999999,688.24,23.139999999999873
490.0064382821947,712.78,687.52,25.25999999999999
