Wavelength,Light,Dark,Intensity
483.60293349084907,701.9200000000001,690.04,11.88000000000011
483.8318365180171,702.4,690.8,11.600000000000023
484.0607242655195,702.4200000000001,692.1000000000001,10.319999999999936
484.28959673205713,702.6200000000001,692.4,10.220000000000141
484.51845391633094,705.7,692.34,13.360000000000014
484.7472958170419,704.1,692.3800000000001,11.719999999999914
484.976122432891,703.1,691.2800000000001,11.819999999999936
485.204933762579,703.8799999999999,689.76,14.11999999999989
485.433729804807,704.9000000000001,688.0799999999999,16.820000000000164
485.66251055827587,704.1600000000001,688.22,15.940000000000055
485.89127602168645,706.5200000000001,688.8799999999999,17.640000000000214
486.12002619373993,708.04,689.1400000000001,18.899999999999864
486.34876107313704,707.64,689.6,18.039999999999964
486.5774806585788,707.0400000000001,689.68,17.360000000000127
486.806184948766,707.5,689.38,18.120000000000005
487.03487394239977,707.4399999999999,687.5800000000002,19.859999999999786
487.26354763818085,708.5799999999999,687.82,20.759999999999877
487.49220603481047,710.12,688.9,21.220000000000027
487.72084913098934,711.24,690.1200000000001,21.11999999999989
487.94947692541837,711.68,690.9,20.779999999999973
488.1780894167986,712.8599999999999,691.7,21.159999999999854
488.4066866038309,714.9399999999999,692.9799999999999,21.960000000000036
488.63526848521633,717.0,692.9599999999999,24.040000000000077
488.8638350596556,719.5600000000001,693.3399999999999,26.22000000000014
489.09238632584993,720.2,692.24,27.960000000000036
489.3209222825,721.2199999999999,693.1,28.11999999999989
489.54944292830686,719.8599999999999,692.1800000000001,27.679999999999836
489.77794826197146,718.04,692.0199999999999,26.020000000000095
490.0064382821947,716.6,690.7199999999999,25.88000000000011
490.2349129876775,717.54,690.5399999999998,27.000000000000114
490.4633723771209,717.9,690.82,27.079999999999927
490.6918164492257,719.38,691.02,28.360000000000014
490.9202452026929,723.0,690.94,32.059999999999945
491.1486586362235,725.0999999999999,691.24,33.8599999999999
491.37705674851827,724.2,690.8800000000001,33.319999999999936
491.6054395382783,725.74,690.52,35.22000000000003
491.83380700420446,733.1,696.5999999999999,36.500000000000114
492.06215914499757,732.4200000000001,698.2,34.22000000000003
492.2904959593588,732.58,700.5,32.08000000000004
492.518817445989,734.32,701.92,32.40000000000009
492.747123603589,735.32,700.4200000000001,34.89999999999998
492.97541443085987,729.4200000000001,693.3399999999999,36.080000000000155
493.2036899265025,731.22,691.8199999999999,39.40000000000009
493.4319500892177,732.56,691.18,41.379999999999995
493.66019491770663,733.96,689.62,44.34000000000003
493.8884244106701,732.8199999999999,689.08,43.739999999999895
494.11663856680906,733.5200000000001,689.5600000000001,43.960000000000036
494.3448373848244,732.32,688.1,44.22000000000003
494.5730208634171,732.38,687.04,45.34000000000003
494.80118900128815,733.0600000000001,688.4200000000001,44.639999999999986
495.02934179713844,737.96,690.1,47.860000000000014
495.25747924966885,740.04,690.3199999999999,49.72000000000003
495.48560135758044,742.8399999999999,691.14,51.69999999999993
495.713708119574,743.6200000000001,690.72,52.90000000000009
495.94179953435054,743.96,690.9399999999999,53.020000000000095
496.169875600611,740.5600000000001,689.26,51.30000000000007
496.39793631705635,740.8,688.5600000000001,52.239999999999895
496.6259816823875,741.5200000000001,688.4799999999999,53.04000000000019
496.85401169530525,742.88,687.6400000000001,55.239999999999895
497.08202635451073,746.38,686.9799999999999,59.40000000000009
497.3100256587048,749.14,687.4,61.74000000000001
497.5380096065884,750.1200000000001,687.66,62.46000000000015
497.76597819686236,749.3399999999999,687.04,62.299999999999955
497.9939314282279,751.3199999999999,687.8199999999999,63.5
498.2218692993856,751.12,689.0600000000001,62.059999999999945
498.44979180903664,751.82,690.26,61.56000000000006
498.6776989558819,752.1200000000001,691.1,61.020000000000095
498.90559073862227,754.0800000000002,692.9399999999999,61.140000000000214
499.1334671559587,755.1199999999999,693.5199999999999,61.60000000000002
499.3613282065922,754.6999999999999,691.4199999999998,63.280000000000086
499.58917388922356,753.3,690.5600000000001,62.739999999999895
499.8170042025538,753.4599999999999,689.1,64.3599999999999
500.04481914528395,754.8799999999999,688.9799999999999,65.89999999999998
500.27261871611483,755.3,689.1,66.19999999999993
500.50040291374734,757.6400000000001,689.26,68.38000000000011
500.72817173688253,760.46,688.5600000000001,71.89999999999998
500.9559251842212,762.3599999999999,689.4399999999999,72.91999999999996
501.1836632544644,763.04,690.0600000000001,72.9799999999999
501.4113859463131,764.8999999999999,689.74,75.15999999999985
501.6390932584681,765.7,690.54,75.16000000000008
501.86678518963043,766.9799999999999,690.9399999999999,76.03999999999996
502.0944617385009,768.0400000000001,690.24,77.80000000000007
502.3221229037806,767.64,688.8199999999999,78.82000000000005
502.54976868417043,767.5600000000001,688.8199999999999,78.74000000000012
502.7773990783714,768.8,688.72,80.07999999999993
503.0050140850842,770.4599999999999,690.3800000000001,80.07999999999981
503.2326137030099,771.9399999999999,692.1,79.83999999999992
503.4601979308495,775.26,692.72,82.53999999999996
503.68776676730397,776.6600000000001,693.06,83.60000000000014
503.915320211074,776.04,693.0,83.03999999999996
504.1428582608608,777.8999999999999,692.46,85.43999999999983
504.37038091536516,783.22,694.86,88.36000000000001
504.597888173288,785.1,696.4,88.70000000000005
504.82538003333036,784.74,696.2,88.53999999999996
505.0528564941931,785.74,697.26,88.48000000000002
505.2803175545772,783.84,697.0,86.84000000000003
505.5077632131835,778.78,694.06,84.72000000000003
505.7351934687131,778.4,693.3399999999999,85.06000000000006
505.9626083198668,779.36,693.1400000000001,86.21999999999991
506.19000776534557,781.5200000000001,694.2,87.32000000000005
506.4173918038503,782.66,693.88,88.77999999999997
506.64476043408206,785.04,693.28,91.75999999999999
506.87211365474167,784.5,692.1,92.39999999999998
507.0994514645301,785.8,692.0,93.79999999999995
507.32677386214823,786.3399999999999,691.0,95.33999999999992
507.5540808462971,788.0200000000001,691.8,96.22000000000014
507.78137241567765,788.6400000000001,690.8399999999999,97.80000000000018
508.0086485689907,789.9,691.26,98.63999999999999
508.2359093049372,790.5200000000001,691.6,98.92000000000007
508.4631546222182,791.18,690.8799999999999,100.30000000000007
508.6903845195345,793.06,689.58,103.4799999999999
508.9175989955872,792.8800000000001,691.18,101.70000000000016
509.1447980490771,797.5999999999999,694.1,103.49999999999989
509.3719816787052,798.82,694.2199999999999,104.60000000000014
509.5991498831723,798.5799999999999,694.28,104.29999999999995
509.8263026611795,797.02,693.8399999999999,103.18000000000006
510.05344001142765,798.4399999999999,692.5799999999999,105.86000000000001
510.2805619326179,794.6199999999999,689.54,105.07999999999993
510.5076684234508,795.56,689.6,105.95999999999992
510.73475948262757,797.3199999999999,688.56,108.75999999999999
510.961835108849,797.96,689.68,108.28000000000009
511.1888953008162,797.6,689.3599999999999,108.24000000000012
511.41594005723,797.98,688.0,109.98000000000002
511.6429693767912,797.74,686.5,111.24000000000001
511.8699832582009,798.0600000000001,686.8399999999999,111.22000000000014
512.09698170016,799.6600000000001,685.4399999999999,114.22000000000014
512.3239647013694,800.5600000000001,685.74,114.82000000000005
512.5509322605301,801.04,685.62,115.41999999999996
512.7778843763432,806.08,689.74,116.34000000000003
513.0048210475093,807.04,689.4799999999999,117.56000000000006
513.2317422727293,806.9399999999999,689.7,117.2399999999999
513.4586480507046,808.4799999999999,690.26,118.21999999999991
513.6855383801357,808.4399999999998,690.5799999999999,117.8599999999999
513.9124132597237,804.0600000000001,688.28,115.78000000000009
514.1392726881695,804.9,689.5200000000001,115.37999999999988
514.3661166641741,804.04,691.1,112.93999999999994
514.5929451864383,803.02,690.98,112.03999999999996
514.8197582536632,804.76,692.0400000000001,112.71999999999991
515.0465558645496,805.46,691.72,113.74000000000001
515.2733380177987,804.5999999999999,690.26,114.33999999999992
515.5001047121111,805.6200000000001,689.1800000000001,116.44000000000005
515.7268559461878,803.86,689.32,114.53999999999996
515.9535917187299,803.8,688.5400000000001,115.25999999999988
516.1803120284383,802.6400000000001,687.9599999999999,114.68000000000018
516.4070168740137,802.36,688.4599999999999,113.90000000000009
516.6337062541573,801.22,688.6200000000001,112.59999999999991
516.8603801675699,804.24,688.6800000000001,115.55999999999995
517.0870386129526,806.46,690.26,116.20000000000005
517.3136815890061,808.22,690.28,117.94000000000005
517.5403090944314,807.9800000000001,690.5600000000001,117.42000000000007
517.7669211279298,809.6800000000001,690.3800000000001,119.29999999999995
517.9935176882017,809.1200000000001,689.94,119.18000000000006
518.2200987739482,806.6600000000001,687.76,118.90000000000009
518.4466643838704,806.8199999999999,689.1,117.71999999999991
518.6732145166691,807.94,688.04,119.90000000000009
518.8997491710453,809.46,689.64,119.82000000000005
519.1262683456998,808.9799999999999,690.36,118.61999999999989
519.3527720393337,809.86,690.5799999999999,119.28000000000009
519.5792602506478,810.5200000000001,690.3399999999999,120.18000000000018
519.8057329783433,809.1,691.12,117.98000000000002
520.0321902211208,808.0600000000001,690.08,117.98000000000002
520.2586319776815,811.94,691.5,120.44000000000005
520.4850582467261,813.0799999999999,691.9599999999999,121.12
520.7114690269557,810.96,690.74,120.22000000000003
520.9378643170712,811.98,691.9399999999999,120.04000000000008
521.1642441157735,811.0799999999999,691.36,119.71999999999991
521.3906084217635,807.3,688.8399999999999,118.46000000000004
521.6169572337423,804.5599999999998,689.28,115.27999999999986
521.8432905504106,803.6199999999999,689.3,114.31999999999994
522.0696083704696,804.04,687.5600000000001,116.4799999999999
522.2959106926199,803.46,687.9200000000001,115.53999999999996
522.5221975155629,803.8199999999999,689.32,114.49999999999989
522.7484688379992,806.32,689.0600000000001,117.25999999999999
522.9747246586297,809.2,689.9399999999999,119.2600000000001
523.2009649761555,809.4000000000001,690.8199999999999,118.58000000000015
523.4271897892775,811.54,690.68,120.86000000000001
523.6533990966966,811.6,689.8,121.80000000000007
523.8795928971139,808.96,689.0,119.96000000000004
524.1057711892299,808.6999999999999,689.0600000000001,119.63999999999987
524.3319339717459,807.6600000000001,688.5200000000001,119.13999999999999
524.5580812433628,807.52,689.6800000000001,117.83999999999992
524.7842130027815,808.4799999999999,689.3799999999999,119.10000000000002
525.0103292487029,810.2,689.98,120.22000000000003
525.2364299798281,809.4999999999999,689.1600000000001,120.3399999999998
525.4625151948577,810.8799999999999,690.14,120.7399999999999
525.6885848924929,808.86,689.86,119.0
525.9146390714346,808.8599999999999,690.28,118.57999999999993
526.1406777303838,810.84,691.76,119.08000000000004
526.3667008680412,810.3,692.1,118.19999999999993
526.5927084831079,809.0600000000001,691.0,118.06000000000006
526.8187005742848,810.3,690.2,120.09999999999991
527.0446771402728,809.1800000000001,689.82,119.36000000000001
527.270638179773,808.2,689.84,118.36000000000001
527.4965836914862,808.28,689.74,118.53999999999996
527.7225136741134,807.28,689.3,117.98000000000002
527.9484281263555,806.5199999999999,688.0799999999999,118.43999999999994
528.1743270469133,807.7800000000001,687.9,119.88000000000011
528.4002104344878,803.28,686.36,116.91999999999996
528.6260782877803,803.14,686.26,116.88
528.8519306054911,804.68,686.8399999999999,117.84000000000003
529.0777673863216,804.8,686.92,117.88
529.3035886289725,803.1,687.3399999999999,115.7600000000001
529.529394332145,827.5600000000001,709.8,117.7600000000001
529.7551844945398,836.0400000000002,719.78,116.26000000000022
529.9809591148579,835.54,722.6600000000001,112.87999999999988
530.2067181918004,834.4399999999999,724.1,110.33999999999992
530.4324617240678,833.4200000000001,726.1,107.32000000000005
530.6581897103615,811.8799999999999,703.96,107.91999999999985
530.8839021493823,803.04,693.9399999999999,109.10000000000002
531.1095990398311,801.1800000000001,691.3,109.88000000000011
531.3352803804087,802.42,693.1200000000001,109.29999999999984
531.5609461698161,803.36,692.6800000000001,110.67999999999995
531.7865964067544,801.3199999999999,693.3800000000001,107.93999999999983
532.0122310899244,801.5400000000001,693.82,107.72000000000003
532.2378502180271,802.8,694.04,108.75999999999999
532.4634537897633,801.26,690.8399999999999,110.42000000000007
532.6890418038341,799.8600000000001,688.9999999999999,110.86000000000024
532.9146142589404,800.8,688.42,112.38
533.1401711537832,799.0800000000002,686.5799999999999,112.50000000000023
533.3657124870631,798.0,685.6200000000001,112.37999999999988
533.5912382574816,798.3199999999999,686.6400000000001,111.67999999999984
533.816748463739,797.6600000000001,688.24,109.42000000000007
534.0422431045367,797.74,690.06,107.68000000000006
534.2677221785755,796.54,691.74,104.79999999999995
534.4931856845562,795.1199999999999,692.1,103.01999999999987
534.71863362118,793.4799999999999,692.86,100.61999999999989
534.9440659871476,792.4,691.8199999999999,100.58000000000004
535.1694827811602,791.1999999999999,689.5,101.69999999999993
535.3948840019184,792.3800000000001,689.38,103.00000000000011
535.6202696481232,791.9599999999999,690.1600000000001,101.79999999999984
535.8456397184758,791.4799999999999,689.46,102.01999999999987
536.0709942116771,791.3399999999999,690.68,100.65999999999997
536.2963331264276,788.3000000000001,689.62,98.68000000000006
536.5216564614286,786.78,689.08,97.69999999999993
536.7469642153811,786.78,687.82,98.95999999999992
536.9722563869858,787.36,687.82,99.53999999999996
537.1975329749438,788.32,686.6200000000001,101.69999999999993
537.422793977956,788.9,687.62,101.27999999999997
537.6480393947234,787.1200000000001,687.4,99.72000000000014
537.8732692239467,786.36,688.5800000000002,97.77999999999986
538.0984834643272,784.2,688.8399999999999,95.36000000000013
538.3236821145654,782.26,689.18,93.08000000000004
538.5488651733625,781.64,689.88,91.75999999999999
538.7740326394196,783.28,690.4,92.88
538.9991845114372,783.12,689.96,93.15999999999997
539.2243207881164,782.6200000000001,689.5600000000001,93.06000000000006
539.4494414681584,783.54,688.96,94.57999999999993
539.6745465502638,785.6,689.8,95.80000000000007
539.8996360331339,784.34,691.84,92.5
540.1247099154693,783.8799999999999,692.7,91.17999999999984
540.3497681959709,783.46,693.1600000000001,90.29999999999995
540.57481087334,781.1200000000001,694.3800000000001,86.74000000000001
540.7998379462771,777.72,693.8800000000001,83.83999999999992
541.0248494134836,777.6600000000001,690.7,86.96000000000004
541.24984527366,780.1000000000001,691.6399999999999,88.46000000000026
541.4748255255075,782.4800000000001,690.74,91.74000000000012
541.6997901677269,784.18,690.24,93.93999999999994
541.9247391990192,785.56,688.9200000000001,96.63999999999987
542.1496726180853,785.0,690.18,94.82000000000005
542.3745904236263,780.9399999999999,687.34,93.59999999999991
542.5994926143429,777.9399999999999,686.9200000000001,91.01999999999987
542.8243791889362,778.24,688.3,89.94000000000005
543.0492501461069,775.96,689.44,86.51999999999998
543.2741054845563,776.6600000000001,689.6200000000001,87.03999999999996
543.4989452029852,779.8199999999999,693.1,86.71999999999991
543.7237693000943,780.74,693.96,86.77999999999997
543.9485777745847,779.4599999999999,692.64,86.81999999999994
544.1733706251574,781.4399999999999,693.2,88.2399999999999
544.3981478505133,778.42,691.72,86.69999999999993
544.6229094493534,777.3800000000001,688.38,89.00000000000011
544.8476554203785,776.2,688.78,87.42000000000007
545.0723857622896,776.7,688.1,88.60000000000002
545.2971004737875,775.5,686.7,88.79999999999995
545.5217995535734,778.6,688.6600000000001,89.93999999999994
545.7464830003481,776.46,689.12,87.34000000000003
545.9711508128127,775.64,688.3,87.34000000000003
546.1958029896676,774.0200000000001,687.1800000000001,86.84000000000003
546.4204395296143,773.74,687.0799999999999,86.66000000000008
546.6450604313534,772.34,687.2800000000001,85.05999999999995
546.8696656935862,772.74,688.24,84.5
547.0942553150132,773.48,688.6800000000001,84.79999999999995
547.3188292943357,773.28,689.2199999999999,84.06000000000006
547.5433876302545,773.7,689.8399999999999,83.86000000000013
547.7679303214704,772.7,688.4800000000001,84.21999999999991
547.9924573666846,771.46,688.3199999999999,83.1400000000001
548.2169687645977,770.76,687.6800000000001,83.07999999999993
548.4414645139111,769.4,687.8799999999999,81.5200000000001
548.6659446133252,768.28,688.6200000000001,79.65999999999985
548.8904090615413,769.04,689.8199999999999,79.22000000000003
549.1148578572602,769.0199999999999,688.66,80.3599999999999
549.3392909991828,767.5600000000001,688.9,78.66000000000008
549.5637084860102,768.32,687.9399999999999,80.38000000000011
549.7881103164433,768.86,685.78,83.08000000000004
550.0124964891829,766.86,685.14,81.72000000000003
550.2368670029301,766.0600000000001,687.2800000000001,78.77999999999997
550.4612218563856,768.24,688.0200000000001,80.21999999999991
550.6855610482505,768.6800000000001,688.22,80.46000000000004
550.9098845772259,766.8,688.8799999999999,77.92000000000007
551.1341924420124,766.32,689.04,77.28000000000009
551.3584846413111,767.8000000000001,688.6200000000001,79.17999999999995
551.5827611738227,766.6800000000001,689.0600000000001,77.62
551.8070220382486,766.12,690.28,75.84000000000003
552.0312672332896,766.88,690.14,76.74000000000001
552.2554967576463,769.18,689.0400000000001,80.13999999999987
552.4797106100201,768.36,687.9799999999999,80.38000000000011
552.7039087891116,768.86,686.36,82.5
552.9280912936217,767.48,685.82,81.65999999999997
553.1522581222516,767.46,686.6600000000001,80.79999999999995
553.3764092737022,765.0600000000001,686.78,78.28000000000009
553.6005447466741,762.7,685.86,76.84000000000003
553.8246645398686,760.74,686.8600000000001,73.87999999999988
554.0487686519866,760.02,687.5,72.51999999999998
554.2728570817288,759.4,687.02,72.38
554.4969298277963,760.1200000000001,689.16,70.96000000000015
554.7209868888901,761.1600000000001,690.26,70.90000000000009
554.9450282637112,765.14,693.74,71.39999999999998
555.1690539509601,765.3599999999999,693.6600000000001,71.69999999999982
555.3930639493382,765.3,693.16,72.13999999999999
555.6170582575462,764.78,693.4,71.38
555.8410368742852,764.88,694.62,70.25999999999999
556.064999798256,762.3,691.1400000000001,71.15999999999985
556.2889470281594,760.62,691.26,69.36000000000001
556.5128785626966,759.6599999999999,691.8,67.8599999999999
556.7367944005686,758.46,689.9999999999999,68.46000000000015
556.960694540476,757.1800000000001,688.78,68.40000000000009
557.1845789811199,754.42,688.9,65.51999999999998
557.4084477212015,755.46,687.22,68.24000000000001
557.6323007594212,755.08,687.0600000000001,68.01999999999998
557.8561380944802,755.42,685.5799999999999,69.84000000000003
558.0799597250797,756.46,684.9200000000001,71.53999999999996
558.3037656499204,758.3799999999999,684.1600000000001,74.2199999999998
558.527555867703,759.0000000000001,685.3599999999999,73.64000000000021
558.7513303771287,759.52,684.5200000000001,74.99999999999989
558.9750891768985,758.86,685.04,73.82000000000005
559.1988322657131,757.36,685.7,71.65999999999997
559.4225596422737,755.4200000000001,685.58,69.84000000000003
559.646271305281,754.4399999999999,687.24,67.19999999999993
559.8699672534361,754.8799999999999,688.24,66.63999999999987
560.0936474854399,755.5,688.7600000000001,66.7399999999999
560.3173119999932,754.82,687.96,66.86000000000001
