Wavelength,Light,Dark,Normalized
388.48033562125056,848.64,850.6,-1.9600000000000364
388.71539385867027,851.8799999999999,854.46,-2.5800000000001546
388.9504373490408,858.1,863.04,-4.939999999999941
389.18546609106306,857.4400000000002,860.4399999999999,-2.9999999999997726
389.42048008343784,865.74,871.1,-5.360000000000014
389.6554793248662,863.64,868.1200000000001,-4.480000000000132
389.8904638140491,863.9,865.8399999999999,-1.9399999999999409
390.12543354968733,876.4399999999999,877.14,-0.7000000000000455
390.360388530482,883.2,887.3399999999999,-4.139999999999873
390.5953287551339,879.9799999999999,881.4199999999998,-1.4399999999999409
390.8302542223441,879.6,883.54,-3.939999999999941
391.06516493081347,873.1600000000001,880.74,-7.579999999999927
391.30006087924284,857.5,861.54,-4.039999999999964
391.5349420663333,851.5799999999999,854.18,-2.6000000000000227
391.76980849078575,843.2599999999999,847.78,-4.5200000000000955
392.0046601513011,844.18,846.8799999999999,-2.699999999999932
392.2394970465803,849.2,850.8199999999999,-1.6199999999998909
392.4743191753243,844.1,849.8,-5.699999999999932
392.709126536234,844.8800000000001,849.6800000000001,-4.7999999999999545
392.9439191280104,847.8399999999999,852.1800000000001,-4.3400000000001455
393.17869694935433,843.9199999999998,850.0199999999999,-6.100000000000023
393.41345999896674,839.96,845.78,-5.819999999999936
393.6482082755487,841.04,846.1,-5.060000000000059
393.882941777801,839.8399999999999,845.68,-5.840000000000032
394.11766050442463,842.9399999999999,848.1,-5.160000000000082
394.35236445412056,846.2800000000001,851.1400000000001,-4.860000000000014
394.58705362558965,853.32,858.26,-4.939999999999941
394.8217280175329,856.46,862.0799999999999,-5.619999999999891
395.05638762865124,857.46,861.74,-4.279999999999973
395.29103245764554,852.5200000000001,856.24,-3.7199999999999136
395.52566250321684,852.0799999999999,856.9400000000002,-4.860000000000241
395.7602777640659,860.0,864.64,-4.639999999999986
395.9948782388939,859.0200000000001,862.9799999999999,-3.959999999999809
396.22946392640165,858.18,862.68,-4.5
396.46403482529,862.0200000000001,866.6200000000001,-4.600000000000023
396.69859093426,861.9199999999998,863.4,-1.4800000000001319
396.9331322520126,850.5,854.3399999999999,-3.839999999999918
397.1676587772486,859.74,863.36,-3.6200000000000045
397.4021705086691,861.3,864.6600000000001,-3.3600000000001273
397.636667444975,859.24,865.36,-6.1200000000000045
397.8711495848671,858.8399999999999,866.86,-8.020000000000095
398.1056169270465,853.96,860.6,-6.639999999999986
398.3400694702141,841.82,850.36,-8.539999999999964
398.5745072130707,839.0799999999999,847.0,-7.920000000000073
398.8089301543174,838.32,844.5200000000001,-6.2000000000000455
399.04333829265505,833.64,840.7,-7.060000000000059
399.27773162678466,837.78,844.6600000000001,-6.880000000000109
399.5121101554071,841.24,844.7800000000001,-3.5400000000000773
399.7464738772233,839.2199999999999,844.9799999999999,-5.759999999999991
399.98082279093427,842.6200000000001,847.9,-5.279999999999859
400.21515689524085,852.14,854.7400000000001,-2.6000000000001364
400.44947618884396,852.0799999999999,854.1600000000001,-2.0800000000001546
400.6837806704447,847.8,852.1600000000001,-4.360000000000127
400.91807033874386,850.26,853.3399999999999,-3.0799999999999272
401.1523451924424,848.86,851.3,-2.439999999999941
401.3866052302413,845.3400000000001,849.54,-4.199999999999818
401.62085045084143,850.18,851.6200000000001,-1.4400000000001683
401.8550808529438,853.5600000000001,852.82,0.7400000000000091
402.0892964352493,851.3400000000001,853.2,-1.8599999999999
402.32349719645885,849.6600000000001,852.76,-3.099999999999909
402.55768313527346,846.0600000000001,849.74,-3.67999999999995
402.79185425039395,838.3800000000001,845.6599999999999,-7.279999999999745
403.0260105405213,840.3400000000001,844.86,-4.519999999999868
403.2601520043566,844.24,844.3799999999999,-0.13999999999987267
403.49427864060056,845.1200000000001,845.5600000000001,-0.4399999999999409
403.7283904479542,847.1200000000001,845.6800000000001,1.4400000000000546
403.9624874251185,850.7800000000001,848.4399999999999,2.3400000000001455
404.1965695707944,851.0,851.4999999999998,-0.4999999999997726
404.43063688368267,850.6599999999999,853.86,-3.200000000000159
404.66468936248447,848.72,851.7800000000001,-3.060000000000059
404.8987270059006,851.6600000000001,855.4800000000001,-3.82000000000005
405.132749812632,848.9,852.7199999999999,-3.8199999999999363
405.3667577813797,844.5600000000001,849.0400000000002,-4.480000000000132
405.6007509108445,844.1,847.28,-3.17999999999995
405.83472919972746,846.22,849.1,-2.8799999999999955
406.06869264672946,842.0600000000001,844.82,-2.759999999999991
406.3026412505514,840.6200000000001,845.1600000000001,-4.539999999999964
406.5365750098943,846.5600000000001,852.4799999999999,-5.919999999999845
406.770493923459,846.4399999999999,851.9,-5.460000000000036
407.0043979899465,846.0199999999999,850.0,-3.980000000000132
407.2382872080578,848.8400000000001,855.0,-6.1599999999998545
407.47216157649365,849.64,853.6600000000001,-4.0200000000000955
407.70602109395514,851.4399999999999,853.0600000000001,-1.6200000000001182
407.9398657591432,849.76,853.4599999999998,-3.699999999999818
408.1736955707586,848.5,851.8399999999999,-3.339999999999918
408.40751052750255,847.3,848.26,-0.9600000000000364
408.6413106280757,851.9399999999999,854.0599999999998,-2.119999999999891
408.87509587117916,852.46,854.3400000000001,-1.8800000000001091
409.1088662555139,856.8,855.1199999999999,1.6800000000000637
409.34262177978064,856.5,856.5600000000001,-0.06000000000005912
409.5763624426806,859.18,858.6800000000001,0.4999999999998863
409.81008824291456,856.5600000000001,853.5799999999999,2.980000000000132
410.0437991791834,856.0600000000001,854.28,1.7800000000000864
410.27749525018817,854.04,855.0,-0.9600000000000364
410.51117645462966,853.78,854.5,-0.7200000000000273
410.74484279120895,852.3399999999999,854.26,-1.9200000000000728
410.978494258627,853.22,856.32,-3.1000000000000227
411.21213085558463,846.7,850.0400000000002,-3.3400000000001455
411.44575258078277,846.0600000000001,849.2400000000001,-3.1800000000000637
411.6793594329225,846.96,850.0600000000001,-3.1000000000000227
411.9129514107046,847.5,849.14,-1.6399999999999864
412.14652851283006,847.5600000000001,850.96,-3.3999999999999773
412.38009073799986,848.36,852.4,-4.039999999999964
412.61363808491484,853.2800000000001,856.3399999999999,-3.0599999999998317
412.8471705522761,856.78,861.7599999999999,-4.9799999999999045
413.0806881387844,854.1200000000001,861.3799999999999,-7.2599999999997635
413.3141908431407,851.6,856.9399999999999,-5.339999999999918
413.5476786640461,852.2,856.3799999999999,-4.179999999999836
413.7811516002014,845.1599999999999,852.2199999999999,-7.060000000000059
414.0146096503074,842.2,846.26,-4.059999999999945
414.2480528130654,842.8,845.3,-2.5
414.48148108717595,844.14,847.4399999999999,-3.2999999999999545
414.7148944713402,850.72,855.0,-4.279999999999973
414.9482929642591,865.4399999999999,868.0400000000002,-2.60000000000025
415.1816765646335,866.3799999999999,872.2,-5.820000000000164
415.4150452711644,867.54,874.0799999999999,-6.539999999999964
415.6483990825526,865.5600000000001,871.6400000000001,-6.080000000000041
415.88173799749916,855.14,860.9200000000001,-5.780000000000086
416.1150620147051,840.3799999999999,847.78,-7.400000000000091
416.34837113287114,838.46,843.7,-5.240000000000009
416.58166535069836,835.9399999999999,841.22,-5.280000000000086
416.8149446668877,838.4400000000002,842.1599999999999,-3.7199999999996862
417.04820908014,842.0200000000001,846.5799999999999,-4.559999999999832
417.2814585891562,860.3799999999999,859.86,0.5199999999998681
417.51469319263737,865.1600000000001,864.1,1.0600000000000591
417.74791288928435,867.26,865.8599999999999,1.400000000000091
417.9811176777981,864.86,862.86,2.0
418.21430755687953,865.82,863.32,2.5
418.44748252522953,848.1400000000001,849.8,-1.6599999999998545
418.6806425815492,842.9,846.18,-3.2799999999999727
418.9137877245393,841.7,846.5400000000002,-4.8400000000001455
419.1469179529008,840.6400000000001,849.36,-8.719999999999914
419.3800332653347,841.8,848.6600000000001,-6.860000000000127
419.6131336605419,844.8399999999999,852.4,-7.560000000000059
419.84621913722333,845.6199999999999,852.82,-7.200000000000159
420.07928969408,845.46,849.82,-4.360000000000014
420.31234532981273,845.4799999999999,850.3,-4.82000000000005
420.54538604312256,842.8799999999999,848.82,-5.940000000000168
420.77841183271033,842.1200000000001,845.8399999999999,-3.7199999999998
421.011422697277,842.22,845.6199999999999,-3.3999999999998636
421.24441863552363,843.8800000000001,847.8799999999999,-3.9999999999997726
421.4773996461509,844.9399999999999,846.96,-2.0200000000000955
421.71036572785994,845.9799999999999,848.2400000000001,-2.2600000000002183
421.9433168793517,845.64,850.26,-4.6200000000000045
422.17625309932697,845.5799999999999,849.76,-4.180000000000064
422.4091743864869,842.6200000000001,846.4399999999999,-3.8199999999998226
422.64208073953216,842.24,846.7,-4.460000000000036
422.8749721571639,843.24,846.74,-3.5
423.107848638083,841.3399999999999,843.2800000000001,-1.9400000000001683
423.3407101809903,846.0,848.64,-2.6399999999999864
423.57355678458686,850.72,853.8399999999999,-3.119999999999891
423.80638844757357,852.8,855.0400000000002,-2.2400000000002365
424.03920516865134,847.5600000000001,851.86,-4.2999999999999545
424.2720069465211,855.86,859.74,-3.8799999999999955
424.50479377988387,849.9800000000001,855.1600000000001,-5.17999999999995
424.7375656674405,846.46,854.26,-7.7999999999999545
424.9703226078919,846.18,856.0199999999999,-9.839999999999918
425.2030645999392,873.3799999999999,882.2199999999999,-8.840000000000032
425.43579164228305,867.72,877.0799999999999,-9.3599999999999
425.6685037336246,871.8,878.04,-6.240000000000009
425.9012008726647,874.24,876.9799999999999,-2.7399999999998954
426.1338830581043,872.0,872.4399999999999,-0.4399999999999409
426.36655028864436,849.28,849.1599999999999,0.12000000000011823
426.59920256298574,850.76,850.32,0.4399999999999409
426.8318398798295,850.4,852.9,-2.5
427.06446223787646,862.2800000000001,866.9199999999998,-4.639999999999759
427.2970696358276,869.3199999999999,872.82,-3.5000000000001137
427.52966207238376,866.96,871.7,-4.740000000000009
427.7622395462461,861.54,867.6200000000001,-6.080000000000155
427.9948020561154,862.82,867.4,-4.579999999999927
428.22734960069266,860.82,862.86,-2.0399999999999636
428.4598821786787,858.7599999999999,862.6199999999999,-3.8600000000000136
428.69239978877454,865.3799999999999,866.8400000000001,-1.4600000000002638
428.9249024296812,867.4400000000002,868.4,-0.959999999999809
429.1573901000994,868.5,869.6,-1.1000000000000227
429.38986279873023,857.82,861.2400000000001,-3.4200000000000728
429.62232052427464,854.9800000000001,858.4399999999999,-3.459999999999809
429.85476327543347,845.8,852.3400000000001,-6.540000000000191
430.0871910509077,843.1400000000001,851.24,-8.099999999999909
430.3196038493984,837.36,844.72,-7.360000000000014
430.5520016696062,837.1599999999999,843.1800000000001,-6.020000000000209
430.78438451023237,835.54,842.4399999999999,-6.899999999999977
431.01675236997755,837.3,843.4,-6.100000000000023
431.24910524754284,841.2800000000001,844.6200000000001,-3.340000000000032
431.4814431416292,845.6600000000001,850.5800000000002,-4.920000000000073
431.7137660509375,844.0200000000001,848.74,-4.719999999999914
431.9460739741687,846.6600000000001,849.0799999999999,-2.4199999999998454
432.1783669100237,846.46,848.46,-2.0
432.41064485720347,845.76,848.3,-2.5399999999999636
432.64290781440894,842.2199999999999,843.3,-1.080000000000041
432.87515578034106,849.22,850.6600000000001,-1.4400000000000546
433.1073887537007,849.32,852.9399999999999,-3.619999999999891
433.33960673318893,850.5,853.22,-2.7200000000000273
433.5718097175065,852.6800000000001,857.26,-4.579999999999927
433.80399770535445,852.4399999999999,857.36,-4.920000000000073
434.0361706954338,844.8399999999999,850.3,-5.460000000000036
434.26832868644533,840.82,847.0199999999999,-6.199999999999818
434.50047167709005,848.96,855.46,-6.5
434.7325996660689,850.96,856.0200000000001,-5.060000000000059
434.96471265208277,850.5,855.76,-5.259999999999991
435.1968106338326,854.74,860.3799999999999,-5.639999999999873
435.4288936100195,863.5800000000002,869.1200000000001,-5.539999999999964
435.6609615793441,856.76,862.8399999999999,-6.079999999999927
435.8930145405076,854.64,859.6,-4.960000000000036
436.1250524922107,908.76,911.3399999999999,-2.5799999999999272
436.35707543315453,913.96,917.5200000000001,-3.560000000000059
436.58908336204007,907.0,908.96,-1.9600000000000364
436.82107627756807,906.4799999999999,906.9399999999999,-0.4600000000000364
437.0530541784395,904.18,906.7199999999999,-2.5399999999999636
437.2850170633554,858.8799999999999,864.3999999999999,-5.519999999999982
437.51696493101656,857.5600000000001,861.6600000000001,-4.100000000000023
437.748897780124,864.0600000000001,868.3399999999999,-4.279999999999859
437.9808156093788,862.24,868.5799999999999,-6.339999999999918
438.2127184174816,866.4200000000001,868.4199999999998,-1.9999999999997726
438.44460620313356,857.2,858.72,-1.5199999999999818
438.6764789650355,852.54,856.4,-3.8600000000000136
438.90833670188846,852.04,855.7800000000001,-3.740000000000123
439.14017941239325,861.72,864.04,-2.3199999999999363
439.3720070952509,857.9799999999999,864.14,-6.160000000000082
439.6038197491623,861.5799999999999,866.5199999999999,-4.939999999999941
439.8356173728284,863.28,864.26,-0.9800000000000182
440.06739996495014,861.5600000000001,861.68,-0.11999999999989086
440.29916752422844,852.9,854.0799999999999,-1.17999999999995
440.5309200493643,854.8799999999999,855.74,-0.8600000000001273
440.7626575390585,856.1200000000001,856.8399999999999,-0.7199999999997999
440.99437999201217,853.5199999999999,856.5200000000001,-3.0000000000002274
441.2260874069261,851.78,854.0200000000001,-2.240000000000123
441.45777978250123,855.0200000000001,857.3399999999999,-2.3199999999998226
441.6894571174386,857.22,860.8400000000001,-3.6200000000001182
441.92111941043913,854.9799999999999,859.36,-4.380000000000109
442.15276666020367,854.68,858.6800000000001,-4.000000000000114
442.38439886543324,858.36,863.8199999999999,-5.459999999999923
442.6160160248287,861.26,864.8400000000001,-3.5800000000001546
442.84761813709105,860.7199999999999,861.0200000000001,-0.3000000000001819
443.0792052009212,861.6,862.3,-0.6999999999999318
443.31077721502,862.5199999999999,860.72,1.7999999999998408
443.5423341780886,873.8,872.6600000000001,1.1399999999998727
443.77387608882765,871.82,872.8599999999999,-1.03999999999985
444.0054029459383,871.8399999999999,873.9,-2.060000000000059
444.2369147481214,870.14,872.7199999999999,-2.5799999999999272
444.468411494078,872.1,877.0799999999999,-4.9799999999999045
444.6998931825089,858.5600000000001,862.14,-3.5799999999999272
444.9313598121151,858.2,861.4,-3.199999999999932
445.1628113815975,859.5799999999999,864.2,-4.620000000000118
445.39424788965704,861.4399999999999,864.9400000000002,-3.5000000000002274
445.6256693349947,863.7,868.0600000000001,-4.360000000000014
445.8570757163113,864.8399999999999,870.5599999999998,-5.719999999999914
446.08846703230796,864.64,869.86,-5.220000000000027
446.31984328168545,862.2,866.26,-4.059999999999945
446.55120446314476,861.8399999999999,866.5600000000001,-4.720000000000141
446.7825505753869,860.6600000000001,865.64,-4.9799999999999045
447.0138816171127,861.0,866.04,-5.039999999999964
447.24519758702314,858.74,864.82,-6.080000000000041
447.4764984838192,859.6,866.6200000000001,-7.0200000000000955
447.7077843062017,862.9,867.76,-4.860000000000014
447.93905505287165,863.5599999999998,867.9399999999999,-4.380000000000109
448.1703107225301,862.24,866.7800000000001,-4.540000000000077
448.4015513138777,866.0799999999999,867.4399999999999,-1.3600000000000136
448.6327768256157,863.8399999999999,864.7,-0.8600000000001273
448.8639872564447,868.7599999999999,872.36,-3.6000000000001364
449.095182605066,868.6,871.3799999999999,-2.779999999999859
449.3263628701802,873.4799999999999,874.68,-1.2000000000000455
449.5575280504885,875.6600000000001,879.22,-3.5599999999999454
449.7886781446917,877.0799999999999,879.4,-2.32000000000005
450.0198131514908,871.9800000000001,871.4,0.5800000000001546
450.25093306958667,937.68,937.3399999999999,0.34000000000003183
450.4820378976802,942.64,945.1,-2.4600000000000364
450.7131276344725,938.78,942.7199999999999,-3.939999999999941
450.94420227866436,938.24,944.0,-5.759999999999991
451.1752618289568,936.76,945.0799999999999,-8.319999999999936
451.4063062840507,871.0799999999999,879.1600000000001,-8.080000000000155
451.637335642647,861.3599999999999,869.04,-7.680000000000064
451.86834990344664,864.76,870.6200000000001,-5.860000000000127
452.0993490651506,867.3399999999999,872.0199999999999,-4.67999999999995
452.3303331264597,866.7,871.5799999999999,-4.879999999999882
452.56130208607505,870.2,876.0199999999999,-5.819999999999823
452.79225594269747,872.0799999999999,876.2599999999999,-4.17999999999995
453.0231946950279,871.86,876.86,-5.0
453.25411834176725,874.7400000000001,881.4,-6.6599999999998545
453.4850268816166,880.82,887.0,-6.17999999999995
453.7159203132767,880.54,882.22,-1.6800000000000637
453.94679863544854,880.26,881.5400000000002,-1.2800000000002
454.1776618468332,883.4399999999999,882.32,1.1199999999998909
454.40850994613135,891.64,889.14,2.5
454.6393429320442,897.0,897.24,-0.2400000000000091
454.8701608032725,897.76,901.6600000000001,-3.900000000000091
455.1009635585173,902.6,906.4,-3.7999999999999545
455.3317511964794,897.8399999999999,905.2,-7.360000000000127
455.56252371585987,900.9199999999998,908.1,-7.180000000000177
455.7932811153596,897.8,901.2199999999999,-3.419999999999959
456.0240233936795,897.04,899.1200000000001,-2.0800000000001546
456.25475054952057,894.4,897.1600000000001,-2.7600000000001046
456.48546258158365,897.9799999999999,897.1,0.8799999999998818
456.71615948856964,882.68,882.9800000000001,-0.3000000000001819
456.94684126917963,876.5200000000001,879.2599999999999,-2.7399999999997817
457.1775079221146,897.7,902.0600000000001,-4.360000000000014
457.4081594460752,899.6,904.8799999999999,-5.279999999999859
457.6387958397627,898.0,904.72,-6.720000000000027
457.8694171018778,901.2400000000001,906.0799999999999,-4.8399999999998045
458.10002323112144,904.7,907.0,-2.2999999999999545
458.33061422619465,881.0200000000001,884.72,-3.699999999999932
458.5611900857984,878.36,881.4200000000001,-3.060000000000059
458.7917508086336,876.82,881.0,-4.17999999999995
459.022296393401,874.74,879.68,-4.939999999999941
459.25282683880175,871.14,877.96,-6.82000000000005
459.48334214353673,925.7,929.3800000000001,-3.6800000000000637
459.71384230630696,932.54,935.8800000000001,-3.3400000000001455
459.94432732581316,933.3,935.0199999999999,-1.7199999999999136
460.1747972007565,934.4200000000001,936.6199999999999,-2.199999999999818
460.40525192983773,934.4,936.9,-2.5
460.6356915117578,879.6,882.18,-2.5799999999999272
460.8661159452178,875.9199999999998,879.0,-3.0800000000001546
461.0965252289185,875.5,878.5599999999998,-3.0599999999998317
461.326919361561,875.2400000000001,879.9400000000002,-4.7000000000000455
461.5572983418461,874.26,876.32,-2.060000000000059
461.78766216847475,872.86,876.5,-3.6399999999999864
462.0180108401479,869.9200000000001,873.9199999999998,-3.9999999999997726
462.24834435556653,873.96,876.74,-2.7799999999999727
462.47866271343156,871.4799999999999,874.4,-2.9200000000000728
462.7089659124439,875.74,880.5799999999999,-4.839999999999918
462.93925395130447,875.6200000000001,880.3,-4.679999999999836
463.1695268287142,874.14,877.14,-3.0
463.3997845433741,869.5600000000001,874.78,-5.219999999999914
463.63002709398506,871.1199999999999,873.8399999999999,-2.7200000000000273
463.86025447924806,868.0200000000001,869.04,-1.0199999999998681
464.0904666978639,866.6400000000001,867.18,-0.5399999999998499
464.3206637485337,866.0600000000001,866.4799999999999,-0.4199999999998454
464.55084562995825,866.5,866.18,0.32000000000005
464.78101234083863,862.6600000000001,864.22,-1.5599999999999454
465.01116387987554,866.4200000000001,868.22,-1.7999999999999545
465.24130024577016,871.5600000000001,874.3,-2.7399999999998954
465.4714214372233,869.2599999999999,874.8799999999999,-5.6200000000000045
465.7015274529359,867.1600000000001,873.7400000000001,-6.580000000000041
465.93161829160897,874.0,879.76,-5.759999999999991
466.16169395194333,878.86,886.0599999999998,-7.199999999999818
466.3917544326401,877.9799999999999,884.68,-6.7000000000000455
466.6217997323999,880.24,883.9799999999999,-3.7399999999998954
466.85182984992394,886.36,889.74,-3.3799999999999955
467.0818447839131,882.04,885.8400000000001,-3.800000000000182
467.3118445330683,871.3199999999999,874.7,-3.380000000000109
467.54182909609045,865.86,870.0599999999998,-4.199999999999818
467.77179847168054,864.6200000000001,870.2599999999999,-5.639999999999759
468.00175265853943,864.78,870.6600000000001,-5.880000000000109
468.231691655368,865.4200000000001,869.5199999999999,-4.099999999999795
468.46161546086745,868.54,872.54,-4.0
468.69152407373844,870.0,873.7,-3.7000000000000455
468.9214174926821,869.0200000000001,872.22,-3.199999999999932
469.1512957163992,867.7599999999999,871.0200000000001,-3.2600000000002183
469.38115874359073,870.5599999999998,871.46,-0.9000000000002046
469.61100657295765,868.8399999999999,869.0600000000001,-0.22000000000014097
469.84083920320097,866.24,866.4800000000001,-0.24000000000012278
470.07065663302143,867.9200000000001,867.6600000000001,0.2599999999999909
470.30045886112026,864.1200000000001,863.4200000000001,0.7000000000000455
470.5302458861981,861.5200000000001,864.24,-2.7199999999999136
470.760017706956,860.82,865.9399999999999,-5.119999999999891
470.9897743220949,863.5799999999999,867.14,-3.560000000000059
471.2195157303157,864.5,869.9,-5.399999999999977
471.4492419303195,862.0,868.8399999999999,-6.839999999999918
471.678952920807,860.46,867.1,-6.639999999999986
471.90864870047926,860.7,867.46,-6.759999999999991
472.1383292680371,858.8199999999999,867.0,-8.180000000000064
472.36799462218175,854.54,862.0,-7.460000000000036
472.5976447616138,858.04,863.7,-5.660000000000082
472.82727968503445,862.4199999999998,869.1200000000001,-6.700000000000273
473.05689939114444,862.8799999999999,868.0799999999999,-5.2000000000000455
473.2865038786448,863.0800000000002,867.8799999999999,-4.799999999999727
473.5160931462365,865.96,870.7,-4.740000000000009
473.7456671926204,861.9,868.0799999999999,-6.17999999999995
473.97522601649746,856.04,860.64,-4.600000000000023
474.2047696165685,855.4400000000002,858.6,-3.1599999999998545
474.4342979915347,857.5200000000001,860.74,-3.2199999999999136
474.6638111400968,857.8799999999999,859.4599999999998,-1.5799999999999272
474.8933090609559,859.7400000000001,858.4799999999999,1.2600000000002183
475.1227917528128,861.54,861.14,0.39999999999997726
475.3522592143685,861.9399999999999,861.78,0.15999999999996817
475.58171144432384,860.14,859.9599999999998,0.18000000000017735
475.8111484413798,872.4200000000001,875.04,-2.619999999999891
476.0405702042375,873.0200000000001,878.3199999999999,-5.299999999999841
476.2699767315976,876.96,881.6599999999999,-4.699999999999818
476.4993680221612,877.36,882.3599999999999,-4.999999999999886
476.7287440746291,878.1600000000001,880.9,-2.7399999999998954
476.95810488770235,864.0,864.9399999999999,-0.9399999999999409
477.18745046008195,866.28,865.24,1.0399999999999636
477.4167807904687,861.8800000000001,859.74,2.1400000000001
477.6460958775636,967.4,963.1200000000001,4.279999999999859
477.8753957200675,983.1600000000001,982.9399999999999,0.22000000000014097
478.1046803166814,986.8800000000001,986.5799999999999,0.3000000000001819
478.3339496661063,983.76,986.5,-2.740000000000009
478.5632037670431,982.14,987.0200000000001,-4.880000000000109
478.79244261819264,875.2,880.3799999999999,-5.179999999999836
479.0216662182559,861.1,863.1,-2.0
479.25087456593394,858.72,859.8800000000001,-1.1600000000000819
479.4800676599275,858.0600000000001,855.6200000000001,2.439999999999941
479.70924549893766,884.26,878.0600000000001,6.199999999999932
479.9384080816653,890.0,887.22,2.7799999999999727
480.16755540681135,891.8,890.2,1.599999999999909
480.39668747307684,890.0,888.6599999999999,1.3400000000001455
480.62580427916254,892.64,894.76,-2.1200000000000045
480.8549058237694,879.0,882.5600000000001,-3.560000000000059
481.0839921055985,878.7199999999999,881.7800000000001,-3.060000000000173
481.31306312335073,875.72,878.22,-2.5
481.542118875727,877.46,880.9200000000001,-3.4600000000000364
481.7711593614282,875.8,876.96,-1.1600000000000819
482.0001845791553,871.86,874.6,-2.740000000000009
482.2291945276092,867.5200000000001,868.9,-1.3799999999998818
482.458189205491,864.0,865.96,-1.9600000000000364
482.6871686115014,860.86,864.4199999999998,-3.5599999999998317
482.91613274434155,858.6000000000001,862.9599999999998,-4.359999999999673
483.1450816027122,850.28,852.72,-2.4400000000000546
483.3740151853144,847.6,850.28,-2.67999999999995
483.60293349084907,849.86,854.5800000000002,-4.720000000000141
483.8318365180171,852.8599999999999,856.46,-3.6000000000001364
484.0607242655195,856.4,858.4200000000001,-2.0200000000000955
484.28959673205713,859.18,861.9199999999998,-2.7399999999998954
484.51845391633094,864.72,865.9799999999999,-1.2599999999998772
484.7472958170419,869.5600000000001,867.96,1.6000000000000227
484.976122432891,868.8,864.9400000000002,3.8599999999997863
485.204933762579,865.86,863.5,2.3600000000000136
